customer_id,acount_id,acount_type,balance,credit_limit
C103217,A203217,Savings,461774.69,0
C103218,A203218,Current,110189.76,264140.29
C103219,A203219,Savings,238310.15,0
C103220,A203220,Savings,248906.98,0
C103221,A203221,Salary,91607.26,0
C103222,A203222,Savings,139313.08,0
C103223,A203223,Savings,55156.89,0
C103224,A203224,Savings,9953.7,0
C103225,A203225,Savings,129100.11,50000
C103226,A203226,Savings,161617.88,0
C103227,A203227,Savings,102078.95,0
C103228,A203228,Savings,187834.16,0
C103229,A203229,Premium,62033.04,139190.8
C103230,A203230,Savings,141241.47,0
C103231,A203231,Current,115583.51,195571.49
C103232,A203232,Salary,218370.16,0
C103233,A203233,Salary,146822.04,0
C103234,A203234,Current,26895.98,281953.82
C103235,A203235,Savings,126168.89,0
C103236,A203236,Savings,42858.04,50000
C103237,A203237,Savings,102158.34,0
C103238,A203238,Salary,147143.55,0
C103239,A203239,Salary,176700.8,0
C103240,A203240,Current,512924.48,815269.32
C103241,A203241,Savings,198959.86,0
C103242,A203242,Current,231397.64,157539.41
C103243,A203243,Savings,149533.27,50000
C103244,A203244,Savings,73449.93,0
C103245,A203245,Savings,163864.29,50000
C103246,A203246,Salary,140450.08,50000
C103247,A203247,Current,303607.45,521416.3
C103248,A203248,Savings,104759.1,50000
C103249,A203249,Savings,96840.7,0
C103250,A203250,Savings,69056.74,0
C103251,A203251,Salary,276551.63,0
C103252,A203252,Salary,286456.15,0
C103253,A203253,Savings,187221.07,0
C103254,A203254,Premium,85786.78,71208.2
C103255,A203255,Salary,99542.08,0
C103256,A203256,Salary,133465.77,50000
C103257,A203257,Savings,337341.72,0
C103258,A203258,Savings,91423.07,0
C103259,A203259,Savings,182674.56,0
C103260,A203260,Savings,89928.87,0
C103261,A203261,Salary,264170.11,50000
C103262,A203262,Savings,128958.4,50000
C103263,A203263,Salary,253627.02,0
C103264,A203264,Current,102574.02,98254.57
C103265,A203265,Savings,378188.99,0
C103266,A203266,Current,165618.98,366720.51
C103267,A203267,Savings,146980.11,50000
C103268,A203268,Savings,125878.17,0
C103269,A203269,Salary,141259.3,0
C103270,A203270,Salary,116961.89,0
C103271,A203271,Savings,36416.8,0
C103272,A203272,Premium,129677.33,164449.88
C103273,A203273,Savings,99788.89,0
C103274,A203274,Savings,100162.45,0
C103275,A203275,Savings,178102.36,0
C103276,A203276,Savings,280763.33,0
C103277,A203277,Savings,125983.34,50000
C103278,A203278,Salary,95660.53,50000
C103279,A203279,Premium,106826.05,391656.17
C103280,A203280,Salary,122800.5,0
C103281,A203281,Current,209805.17,297528.63
C103282,A203282,Salary,190351.39,50000
C103283,A203283,Current,105987.67,163940.78
C103284,A203284,Savings,195542.85,0
C103285,A203285,Salary,189123.13,0
C103286,A203286,Premium,121856.9,120376.49
C103287,A203287,Savings,243270.1,0
C103288,A203288,Savings,110850.84,0
C103289,A203289,Savings,125327.51,0
C103290,A203290,Savings,123059.95,0
C103291,A203291,Current,30792.26,363359.16
C103292,A203292,Current,25418.4,155036.71
C103293,A203293,Savings,67928.15,0
C103294,A203294,Savings,101102.47,0
C103295,A203295,Current,115714.82,69110.64
C103296,A203296,Current,257189.76,349206.99
C103297,A203297,Salary,73205.44,50000
C103298,A203298,Savings,127999.32,0
C103299,A203299,Savings,315466.01,0
C103300,A203300,Savings,165003.55,0
C103301,A203301,Savings,102927.27,0
C103302,A203302,Savings,87296.38,0
C103303,A203303,Savings,77589.66,0
C103304,A203304,Salary,257171.11,50000
C103305,A203305,Savings,75254.91,0
C103306,A203306,Salary,364698.35,50000
C103307,A203307,Savings,130146.86,0
C103308,A203308,Savings,99750.99,50000
C103309,A203309,Savings,26418.93,50000
C103310,A203310,Premium,263743.1,142798.95
C103311,A203311,Savings,261596.33,0
C103312,A203312,Savings,46007.08,50000
C103313,A203313,Savings,114565.45,0
C103314,A203314,Salary,345297.48,0
C103315,A203315,Salary,222785.14,50000
C103316,A203316,Savings,291752.04,0
C103317,A203317,Salary,115267.88,0
C103318,A203318,Savings,55742.15,0
C103319,A203319,Savings,255292.7,0
C103320,A203320,Salary,219133.04,50000
C103321,A203321,Premium,39283.51,111651.99
C103322,A203322,Current,93528.8,140036.09
C103323,A203323,Savings,394277.17,0
C103324,A203324,Savings,94517.99,0
C103325,A203325,Premium,173356.53,349792.68
C103326,A203326,Savings,141797.67,0
C103327,A203327,Salary,74519.84,0
C103328,A203328,Current,206133.15,151451.59
C103329,A203329,Current,214088.57,110838.21
C103330,A203330,Savings,81743.09,0
C103331,A203331,Savings,215689.65,50000
C103332,A203332,Savings,108755.95,50000
C103333,A203333,Premium,90576.35,115404.14
C103334,A203334,Savings,120599.26,0
C103335,A203335,Current,290283.34,424413.14
C103336,A203336,Salary,75530.07,0
C103337,A203337,Savings,139760.26,50000
C103338,A203338,Current,115143.35,272514.39
C103339,A203339,Salary,117383.52,0
C103340,A203340,Salary,49642.6,0
C103341,A203341,Savings,241791.48,0
C103342,A203342,Salary,54958.94,0
C103343,A203343,Savings,55092.55,0
C103344,A203344,Salary,56589.1,50000
C103345,A203345,Savings,156055.31,50000
C103346,A203346,Savings,54993.87,0
C103347,A203347,Savings,131291.1,0
C103348,A203348,Savings,73504.55,50000
C103349,A203349,Savings,44871.04,50000
C103350,A203350,Salary,104361.45,0
C103351,A203351,Salary,105682.44,0
C103352,A203352,Salary,307029.05,0
C103353,A203353,Savings,144260.84,0
C103354,A203354,Salary,220286.07,0
C103355,A203355,Salary,192420.73,0
C103356,A203356,Savings,117107.75,0
C103357,A203357,Savings,225471.26,0
C103358,A203358,Current,85720.29,286118.32
C103359,A203359,Savings,145281.57,50000
C103360,A203360,Premium,66258.39,174993.35
C103361,A203361,Savings,239260.88,0
C103362,A203362,Savings,180434,0
C103363,A203363,Salary,50021.42,0
C103364,A203364,Savings,273169.82,0
C103365,A203365,Savings,106120.5,0
C103366,A203366,Savings,135026.19,0
C103367,A203367,Current,80827.7,220670.91
C103368,A203368,Savings,181777.68,0
C103369,A203369,Salary,159262.06,0
C103370,A203370,Savings,123079.76,0
C103371,A203371,Current,228499.93,424092.66
C103372,A203372,Savings,95390.67,0
C103373,A203373,Savings,273937.27,0
C103374,A203374,Salary,215782.57,0
C103375,A203375,Savings,101264.02,0
C103376,A203376,Salary,39621.3,50000
C103377,A203377,Savings,202939.64,0
C103378,A203378,Current,105738.3,182419.84
C103379,A203379,Current,260286.01,218726.01
C103380,A203380,Current,154593.28,164257.38
C103381,A203381,Premium,92873.01,207288.01
C103382,A203382,Savings,24641.45,50000
C103383,A203383,Salary,147646.09,0
C103384,A203384,Savings,46716.63,0
C103385,A203385,Savings,194063.66,0
C103386,A203386,Savings,122426.08,0
C103387,A203387,Current,296096.25,368441.45
C103388,A203388,Current,111472.27,464376.77
C103389,A203389,Savings,106672.41,50000
C103390,A203390,Salary,138889.28,50000
C103391,A203391,Salary,197842.74,0
C103392,A203392,Salary,148195.47,0
C103393,A203393,Savings,130589.73,0
C103394,A203394,Savings,191425.47,0
C103395,A203395,Savings,84906.79,0
C103396,A203396,Savings,50852.39,0
C103397,A203397,Savings,112093.82,0
C103398,A203398,Savings,115497.23,0
C103399,A203399,Premium,74191.85,82612.34
C103400,A203400,Salary,163510.65,0
C103401,A203401,Salary,122974.25,0
C103402,A203402,Premium,80224.57,82983.85
C103403,A203403,Salary,81475.29,50000
C103404,A203404,Savings,95401.82,50000
C103405,A203405,Salary,125216.64,50000
C103406,A203406,Savings,72528.28,0
C103407,A203407,Savings,172046.41,0
C103408,A203408,Savings,106409.28,0
C103409,A203409,Savings,193491.37,0
C103410,A203410,Salary,135205.47,0
C103411,A203411,Salary,191041.68,0
C103412,A203412,Savings,55596.88,50000
C103413,A203413,Savings,162953.37,0
C103414,A203414,Savings,204328.04,0
C103415,A203415,Current,181843.92,306003.12
C103416,A203416,Savings,68833.3,50000
C103417,A203417,Premium,71080.66,55845.88
C103418,A203418,Savings,232927.76,0
C103419,A203419,Premium,114038.88,304882.42
C103420,A203420,Savings,84616.05,50000
C103421,A203421,Savings,79330.04,0
C103422,A203422,Savings,220409.24,0
C103423,A203423,Current,191297.65,360352.45
C103424,A203424,Savings,72885.53,0
C103425,A203425,Salary,138689.63,0
C103426,A203426,Savings,199097.26,0
C103427,A203427,Current,87442.79,86959.81
C103428,A203428,Savings,109530.79,50000
C103429,A203429,Savings,203832.77,0
C103430,A203430,Savings,111161.99,0
C103431,A203431,Premium,171396.43,271380.09
C103432,A203432,Savings,111939.6,0
C103433,A203433,Savings,182721.1,50000
C103434,A203434,Savings,135996.87,0
C103435,A203435,Salary,239507.95,0
C103436,A203436,Savings,176433.14,0
C103437,A203437,Salary,135628.03,0
C103438,A203438,Savings,79517.51,0
C103439,A203439,Savings,230967.6,50000
C103440,A203440,Savings,83560.72,0
C103441,A203441,Savings,101473.69,0
C103442,A203442,Savings,121890.43,50000
C103443,A203443,Savings,41483.13,0
C103444,A203444,Savings,278530.08,50000
C103445,A203445,Salary,229938.63,0
C103446,A203446,Savings,265040.52,50000
C103447,A203447,Savings,99165.7,50000
C103448,A203448,Current,116183.62,126983
C103449,A203449,Savings,115191.37,0
C103450,A203450,Savings,113147.06,50000
C103451,A203451,Current,142653.89,156647.63
C103452,A203452,Savings,234574.01,50000
C103453,A203453,Savings,169007.13,50000
C103454,A203454,Savings,534826.33,0
C103455,A203455,Savings,377781.71,50000
C103456,A203456,Premium,145547.96,140690.31
C103457,A203457,Savings,259918.96,0
C103458,A203458,Salary,201761.04,0
C103459,A203459,Current,181254.72,92101.21
C103460,A203460,Salary,85386.36,0
C103461,A203461,Salary,113558.64,50000
C103462,A203462,Savings,109019.73,0
C103463,A203463,Savings,124290.6,0
C103464,A203464,Salary,276733.89,50000
C103465,A203465,Current,184038.17,130265.92
C103466,A203466,Savings,123929.1,0
C103467,A203467,Savings,69238.2,50000
C103468,A203468,Savings,104237.33,0
C103469,A203469,Salary,114325.19,0
C103470,A203470,Current,172613.26,297891.1
C103471,A203471,Current,79178.19,62027.01
C103472,A203472,Savings,89791.49,0
C103473,A203473,Savings,270669.17,0
C103474,A203474,Savings,220419.36,0
C103475,A203475,Savings,62333.83,0
C103476,A203476,Savings,256773.73,0
C103477,A203477,Savings,125767.54,0
C103478,A203478,Savings,89503.92,50000
C103479,A203479,Salary,161408.69,0
C103480,A203480,Savings,89288.54,0
C103481,A203481,Savings,187278.35,50000
C103482,A203482,Salary,140824.48,0
C103483,A203483,Savings,80770.57,0
C103484,A203484,Savings,122638.2,0
C103485,A203485,Salary,268575.3,0
C103486,A203486,Salary,26746.87,50000
C103487,A203487,Salary,197551.14,0
C103488,A203488,Savings,87603.94,50000
C103489,A203489,Premium,220263.85,209118.41
C103490,A203490,Savings,267973.81,0
C103491,A203491,Premium,103949.18,153673.7
C103492,A203492,Premium,92768.38,317415.29
C103493,A203493,Current,55006.28,114823.66
C103494,A203494,Current,263130.27,446956.3
C103495,A203495,Salary,227525.5,0
C103496,A203496,Savings,232696.51,0
C103497,A203497,Current,179846.94,100817.42
C103498,A203498,Premium,162020.42,91366.5
C103499,A203499,Savings,154582.54,0
C103500,A203500,Premium,143672.89,420493.5
C103501,A203501,Salary,104229.49,0
C103502,A203502,Salary,86804.17,50000
C103503,A203503,Savings,70977.53,0
C103504,A203504,Savings,156474.17,0
C103505,A203505,Premium,183406.79,405499.66
C103506,A203506,Savings,325131.29,0
C103507,A203507,Current,109281.14,206083.89
C103508,A203508,Salary,119935.58,0
C103509,A203509,Savings,117348.69,50000
C103510,A203510,Salary,64899.85,0
C103511,A203511,Savings,186014.62,0
C103512,A203512,Savings,192833.98,0
C103513,A203513,Savings,119263.32,0
C103514,A203514,Current,105211.21,92786.16
C103515,A203515,Salary,236290.32,0
C103516,A203516,Savings,61296.81,0
C103517,A203517,Savings,132897.1,0
C103518,A203518,Savings,94429.64,50000
C103519,A203519,Savings,182713.16,0
C103520,A203520,Savings,81822.43,0
C103521,A203521,Salary,240568.57,0
C103522,A203522,Premium,95298.05,517968.44
C103523,A203523,Savings,203205.51,0
C103524,A203524,Salary,254026.1,0
C103525,A203525,Current,159641.2,196789.3
C103526,A203526,Premium,183027.67,526487.72
C103527,A203527,Savings,168625.36,0
C103528,A203528,Salary,96556.27,0
C103529,A203529,Premium,100427.78,141355.47
C103530,A203530,Premium,201129.93,321887.31
C103531,A203531,Current,115754.03,418078.86
C103532,A203532,Savings,134898.56,50000
C103533,A203533,Current,260541.05,239406.9
C103534,A203534,Savings,139627.78,0
C103535,A203535,Savings,133274.72,0
C103536,A203536,Savings,129532.39,0
C103537,A203537,Savings,165452.91,0
C103538,A203538,Savings,221561.06,0
C103539,A203539,Savings,75041.08,50000
C103540,A203540,Savings,293331.89,0
C103541,A203541,Savings,147974.66,0
C103542,A203542,Savings,82158.13,0
C103543,A203543,Salary,86172.2,50000
C103544,A203544,Current,263246.49,326929.62
C103545,A203545,Salary,264747.91,0
C103546,A203546,Savings,157636.33,0
C103547,A203547,Salary,148166.68,0
C103548,A203548,Premium,309236.96,431808.18
C103549,A203549,Savings,138529.43,0
C103550,A203550,Savings,180547.03,0
C103551,A203551,Current,127809.66,622454.18
C103552,A203552,Current,205096.76,188403.32
C103553,A203553,Savings,136968.54,0
C103554,A203554,Premium,96102.82,434365.48
C103555,A203555,Savings,242573.41,50000
C103556,A203556,Salary,171383.68,0
C103557,A203557,Savings,121620.3,0
C103558,A203558,Savings,225057.87,0
C103559,A203559,Savings,201340.18,0
C103560,A203560,Savings,273217.6,0
C103561,A203561,Premium,209413.73,376960.46
C103562,A203562,Salary,154067.9,0
C103563,A203563,Salary,206067.85,0
C103564,A203564,Premium,326907.79,395802.38
C103565,A203565,Savings,43088.17,0
C103566,A203566,Savings,31076.12,0
C103567,A203567,Premium,71825,79738.21
C103568,A203568,Current,98295.2,249698.09
C103569,A203569,Current,91797.57,269647.23
C103570,A203570,Savings,88524.48,0
C103571,A203571,Salary,121527.68,0
C103572,A203572,Current,159728.08,213095.08
C103573,A203573,Salary,158522.06,50000
C103574,A203574,Premium,94996.74,214467.43
C103575,A203575,Current,177072.06,165717.78
C103576,A203576,Current,11512.22,114931.96
C103577,A203577,Savings,35063.05,0
C103578,A203578,Savings,248303.26,0
C103579,A203579,Salary,176574.67,0
C103580,A203580,Savings,72421.39,0
C103581,A203581,Premium,106736.79,83976.91
C103582,A203582,Current,216519.36,132640.68
C103583,A203583,Premium,85217.87,643367.17
C103584,A203584,Savings,75757.86,0
C103585,A203585,Premium,134262.21,122231.09
C103586,A203586,Current,163099.94,120206.35
C103587,A203587,Salary,182472.97,0
C103588,A203588,Savings,147732.48,0
C103589,A203589,Current,139912.55,447797.54
C103590,A203590,Current,143910.89,109052.69
C103591,A203591,Savings,137806.68,0
C103592,A203592,Savings,59963.43,50000
C103593,A203593,Premium,158436.17,253965.98
C103594,A203594,Savings,221035.85,0
C103595,A203595,Savings,67950.57,0
C103596,A203596,Savings,227840.55,0
C103597,A203597,Premium,111660.25,212471.09
C103598,A203598,Current,315767.69,375797.37
C103599,A203599,Savings,77966.85,0
C103600,A203600,Savings,41800.25,0
C103601,A203601,Salary,144149.16,50000
C103602,A203602,Savings,38657.31,0
C103603,A203603,Savings,75861.98,50000
C103604,A203604,Savings,77681.73,0
C103605,A203605,Savings,136508.76,0
C103606,A203606,Current,142595.96,71425.36
C103607,A203607,Current,276201.54,350241.32
C103608,A203608,Salary,85551.82,50000
C103609,A203609,Savings,212851.54,50000
C103610,A203610,Savings,198690.78,50000
C103611,A203611,Savings,202687.37,50000
C103612,A203612,Savings,1000,0
C103613,A203613,Savings,129042,50000
C103614,A203614,Current,160185.95,63987.84
C103615,A203615,Savings,215620.9,0
C103616,A203616,Salary,47284.56,0
C103617,A203617,Current,136611.8,317395.37
C103618,A203618,Savings,107920.72,50000
C103619,A203619,Savings,229456.63,0
C103620,A203620,Current,448696.89,362303.57
C103621,A203621,Salary,331616.01,0
C103622,A203622,Salary,133111.18,0
C103623,A203623,Savings,238186.05,0
C103624,A203624,Current,98540.44,187989.79
C103625,A203625,Savings,42121.95,0
C103626,A203626,Current,132942.72,328241.45
C103627,A203627,Premium,76842.01,40844.2
C103628,A203628,Current,216595,494710.47
C103629,A203629,Savings,39400.56,0
C103630,A203630,Current,150011.94,213396.33
C103631,A203631,Premium,83942.92,122001.04
C103632,A203632,Savings,293716.48,0
C103633,A203633,Savings,225850.12,50000
C103634,A203634,Savings,259478.4,50000
C103635,A203635,Savings,140921.49,0
C103636,A203636,Savings,59573.2,50000
C103637,A203637,Savings,70586.68,0
C103638,A203638,Savings,113210.46,0
C103639,A203639,Savings,39650.11,0
C103640,A203640,Current,68386.71,102841.33
C103641,A203641,Savings,60979.9,0
C103642,A203642,Premium,105477.07,79862.76
C103643,A203643,Savings,154876.67,0
C103644,A203644,Current,70181.44,139814.86
C103645,A203645,Savings,339327.68,0
C103646,A203646,Savings,104378.31,0
C103647,A203647,Current,238459.16,456346.35
C103648,A203648,Current,155874.7,343994.39
C103649,A203649,Salary,127012.77,50000
C103650,A203650,Salary,99025.46,0
C103651,A203651,Current,27232.74,146514.49
C103652,A203652,Savings,45805.02,0
C103653,A203653,Current,201699.62,141169.58
C103654,A203654,Savings,179369.75,0
C103655,A203655,Savings,326792.05,0
C103656,A203656,Savings,246071.9,50000
C103657,A203657,Savings,89718.3,0
C103658,A203658,Savings,206425.46,0
C103659,A203659,Savings,73765.79,0
C103660,A203660,Salary,65673.59,50000
C103661,A203661,Savings,271830.67,0
