customer_id,monthly_txn_avg,last_transaction_date,complaint_count,login_frequency_monthly,churn_probability,churn_flag,Risk_Segment
C103097,1,26-06-2026,0,0,0.17,No,Low Risk
C103098,0.8,06-06-2026,2,9,0.16,No,Medium Risk
C103099,0.9,03-06-2026,0,5,0.135,No,Low Risk
C103100,0.9,30-05-2026,1,5,0.135,No,Medium Risk
C103101,0.7,29-06-2026,0,17,0.135,No,Low Risk
C103102,0.8,28-06-2026,2,9,0.16,No,Medium Risk
C103103,0.5,03-06-2026,2,5,0.16,No,Medium Risk
C103104,0.7,08-06-2026,1,5,0.135,No,Medium Risk
C103105,1.2,19-06-2026,1,14,0.135,No,Medium Risk
C103106,0.9,26-05-2026,1,6,0.135,No,Medium Risk
C103107,1.1,12-06-2026,1,5,0.135,No,Medium Risk
C103108,1.1,05-06-2026,2,5,0.16,No,Medium Risk
C103109,0.8,05-05-2026,1,7,0.135,Yes,Medium Risk
C103110,0.6,24-04-2026,0,15,0.135,No,Low Risk
C103111,1.1,28-05-2026,0,15,0.135,No,Low Risk
C103112,0.6,22-06-2026,1,6,0.135,No,Medium Risk
C103113,0.6,12-05-2026,0,12,0.135,No,Low Risk
C103114,1,30-06-2026,0,18,0.135,No,Low Risk
C103115,0.6,12-06-2026,1,13,0.135,Yes,Medium Risk
C103116,0.6,18-05-2026,0,3,0.17,Yes,Low Risk
C103117,0.9,11-06-2026,0,9,0.135,No,Low Risk
C103118,0.9,19-06-2026,3,10,0.16,No,Medium Risk
C103119,1.2,24-06-2026,0,2,0.17,No,Low Risk
C103120,0.9,06-05-2026,1,10,0.135,No,Medium Risk
C103121,0.8,17-06-2026,1,5,0.135,No,Medium Risk
C103122,1.1,30-06-2026,2,0,0.195,Yes,Medium Risk
C103123,0.9,23-06-2026,3,6,0.16,No,Medium Risk
C103124,0.9,14-05-2026,2,13,0.16,No,Medium Risk
C103125,0.8,14-05-2026,0,14,0.135,No,Low Risk
C103126,0.8,13-06-2026,1,9,0.135,No,Medium Risk
C103127,1.3,23-05-2026,1,8,0.135,No,Medium Risk
C103128,0.8,21-05-2026,2,10,0.16,No,Medium Risk
C103129,0.9,08-06-2026,0,6,0.135,No,Low Risk
C103130,0.8,05-06-2026,0,11,0.135,No,Low Risk
C103131,0.8,27-06-2026,3,2,0.195,No,Medium Risk
C103132,1.1,14-05-2026,2,6,0.16,No,Medium Risk
C103133,0.9,29-05-2026,0,7,0.135,No,Low Risk
C103134,0.7,17-06-2026,2,17,0.16,No,Medium Risk
C103135,1.2,09-05-2026,0,8,0.135,No,Low Risk
C103136,0.7,24-06-2026,2,6,0.16,No,Medium Risk
C103137,0.9,24-05-2026,0,4,0.135,No,Low Risk
C103138,0.5,12-02-2026,2,15,0.185,No,Medium Risk
C103139,1.2,19-06-2026,1,6,0.135,No,Medium Risk
C103140,0.7,15-04-2026,1,10,0.135,No,Medium Risk
C103141,1.2,28-04-2026,0,8,0.135,No,Low Risk
C103142,0.7,10-06-2026,0,13,0.135,No,Low Risk
C103143,0.9,05-05-2026,1,12,0.135,No,Medium Risk
C103144,0.8,24-05-2026,0,7,0.135,No,Low Risk
C103145,1.1,16-05-2026,0,7,0.135,No,Low Risk
C103146,1.3,16-04-2026,1,12,0.135,No,Medium Risk
C103147,0.8,17-05-2026,0,10,0.135,No,Low Risk
C103148,1,04-06-2026,0,5,0.135,No,Low Risk
C103149,1.1,14-06-2026,1,8,0.135,No,Medium Risk
C103150,1.2,24-06-2026,2,4,0.16,No,Medium Risk
C103151,1.1,22-05-2026,0,6,0.135,No,Low Risk
C103152,1.1,06-06-2026,1,6,0.135,No,Medium Risk
C103153,1,22-06-2026,1,9,0.135,No,Medium Risk
C103154,1.1,11-06-2026,0,9,0.135,No,Low Risk
C103155,1.2,22-06-2026,3,11,0.16,Yes,Medium Risk
C103156,1.1,13-06-2026,0,6,0.135,No,Low Risk
C103157,0.7,28-05-2026,0,2,0.17,No,Low Risk
C103158,1,27-06-2026,2,13,0.16,No,Medium Risk
C103159,0.8,30-06-2026,1,12,0.135,No,Medium Risk
C103160,0.6,22-06-2026,0,10,0.135,No,Low Risk
C103161,1.2,11-05-2026,0,4,0.135,No,Low Risk
C103162,1.2,29-06-2026,1,6,0.135,Yes,Medium Risk
C103163,0.9,13-04-2026,0,15,0.135,No,Low Risk
C103164,0.9,05-06-2026,0,5,0.135,No,Low Risk
C103165,1.2,16-06-2026,2,11,0.16,No,Medium Risk
C103166,0.7,20-04-2026,1,2,0.17,Yes,Medium Risk
C103167,1.3,23-05-2026,1,11,0.135,No,Medium Risk
C103168,0.8,01-06-2026,3,12,0.16,No,Medium Risk
C103169,0.8,15-05-2026,0,10,0.135,No,Low Risk
C103170,0.8,11-06-2026,1,7,0.135,No,Medium Risk
C103171,1.4,10-06-2026,1,5,0.135,No,Medium Risk
C103172,1.1,30-06-2026,2,9,0.16,No,Medium Risk
C103173,1.2,21-06-2026,0,12,0.135,No,Low Risk
C103174,0.7,02-06-2026,0,10,0.135,No,Low Risk
C103175,0.9,26-04-2026,0,2,0.17,No,Low Risk
C103176,1.3,22-05-2026,0,4,0.135,No,Low Risk
C103177,0.9,25-06-2026,0,8,0.135,No,Low Risk
C103178,1.1,29-06-2026,0,13,0.135,No,Low Risk
C103179,1.1,27-06-2026,0,14,0.135,No,Low Risk
C103180,0.9,28-06-2026,1,5,0.135,Yes,Medium Risk
C103181,0.8,05-05-2026,1,13,0.135,No,Medium Risk
C103182,0.6,07-06-2026,0,14,0.135,No,Low Risk
C103183,0.9,25-06-2026,3,4,0.16,No,Medium Risk
C103184,0.7,13-03-2026,0,8,0.16,No,Low Risk
C103185,0.8,23-06-2026,0,6,0.135,No,Low Risk
C103186,1.1,11-06-2026,1,6,0.135,No,Medium Risk
C103187,0.7,25-06-2026,2,11,0.16,No,Medium Risk
C103188,1.1,26-06-2026,3,3,0.195,No,Medium Risk
C103189,1,14-06-2026,3,7,0.16,No,Medium Risk
C103190,1.1,18-05-2026,0,7,0.135,No,Low Risk
C103191,0.6,16-04-2026,2,8,0.16,No,Medium Risk
C103192,0.8,04-06-2026,4,15,0.16,No,Medium Risk
C103193,1.1,22-06-2026,1,10,0.135,No,Medium Risk
C103194,1.3,26-06-2026,1,15,0.135,No,Medium Risk
C103195,0.8,22-04-2026,1,15,0.135,No,Medium Risk
C103196,0.7,22-03-2026,2,15,0.185,No,Medium Risk
C103197,0.7,23-05-2026,0,10,0.135,No,Low Risk
C103198,0.8,27-06-2026,1,4,0.135,No,Medium Risk
C103199,0.8,17-04-2026,1,6,0.135,No,Medium Risk
C103200,0.5,28-12-2025,1,11,0.16,Yes,Medium Risk
C103201,1,18-06-2026,1,4,0.135,No,Medium Risk
C103202,1,28-05-2026,1,12,0.135,No,Medium Risk
C103203,0.7,22-05-2026,1,11,0.135,Yes,Medium Risk
C103204,1.4,19-06-2026,3,11,0.16,No,Medium Risk
C103205,0.8,17-05-2026,2,9,0.16,No,Medium Risk
C103206,1,01-06-2026,0,4,0.135,No,Low Risk
C103207,1,26-06-2026,1,2,0.17,No,Medium Risk
C103208,0.9,30-06-2026,0,4,0.135,No,Low Risk
C103209,1,10-06-2026,2,11,0.16,No,Medium Risk
C103210,0.9,21-06-2026,0,12,0.135,No,Low Risk
C103211,0.9,14-06-2026,0,8,0.135,No,Low Risk
C103212,0.6,05-06-2026,1,11,0.135,No,Medium Risk
C103213,0.9,27-06-2026,0,16,0.135,No,Low Risk
C103214,1.4,25-06-2026,2,5,0.16,No,Medium Risk
C103215,0.7,18-06-2026,0,13,0.135,No,Low Risk
C103216,0.9,11-06-2026,1,3,0.17,No,Medium Risk
C103217,0.9,28-06-2026,3,9,0.16,Yes,Medium Risk
C103218,1.1,03-06-2026,1,7,0.135,No,Medium Risk
C103219,0.7,18-06-2026,1,11,0.135,No,Medium Risk
C103220,0.7,20-06-2026,0,7,0.135,No,Low Risk
C103221,0.8,15-06-2026,1,11,0.135,No,Medium Risk
C103222,0.6,22-06-2026,1,5,0.135,No,Medium Risk
C103223,1.2,06-06-2026,0,7,0.135,No,Low Risk
C103224,1.1,30-06-2026,0,8,0.135,No,Low Risk
C103225,0.8,24-06-2026,1,13,0.135,No,Medium Risk
C103226,1,30-06-2026,1,10,0.135,No,Medium Risk
C103227,0.9,24-06-2026,0,9,0.135,No,Low Risk
C103228,0.5,02-04-2026,4,12,0.16,No,Medium Risk
C103229,1.1,29-05-2026,3,7,0.16,No,Medium Risk
C103230,0.9,10-06-2026,1,16,0.135,No,Medium Risk
C103231,0.8,22-05-2026,0,10,0.135,No,Low Risk
C103232,1.2,29-05-2026,0,16,0.135,No,Low Risk
C103233,0.8,19-04-2026,1,10,0.135,No,Medium Risk
C103234,0.8,17-06-2026,0,12,0.135,No,Low Risk
C103235,0.8,26-06-2026,3,8,0.16,No,Medium Risk
C103236,0.7,23-05-2026,4,8,0.16,No,Medium Risk
C103237,1.1,22-03-2026,2,2,0.22,Yes,Medium Risk
C103238,1.2,28-06-2026,0,9,0.135,No,Low Risk
C103239,1.1,21-06-2026,1,13,0.135,Yes,Medium Risk
C103240,1,24-06-2026,2,7,0.16,No,Medium Risk
C103241,0.8,09-06-2026,1,18,0.135,No,Medium Risk
C103242,1.1,23-05-2026,2,7,0.16,No,Medium Risk
C103243,1.7,28-05-2026,1,12,0.135,No,Medium Risk
C103244,1,08-06-2026,0,8,0.135,No,Low Risk
C103245,0.9,26-05-2026,1,11,0.135,No,Medium Risk
C103246,0.8,14-03-2026,2,10,0.185,Yes,Medium Risk
C103247,1.4,09-06-2026,0,9,0.135,Yes,Low Risk
C103248,1.3,23-06-2026,0,14,0.135,No,Low Risk
C103249,0.9,02-06-2026,0,6,0.135,No,Low Risk
C103250,0.6,17-06-2026,0,12,0.135,No,Low Risk
C103251,0.7,20-05-2026,1,7,0.135,No,Medium Risk
C103252,0.9,26-05-2026,0,18,0.135,Yes,Low Risk
C103253,0.7,28-02-2026,2,15,0.185,No,Medium Risk
C103254,0.7,11-06-2026,2,9,0.16,No,Medium Risk
C103255,1.2,20-05-2026,0,14,0.135,No,Low Risk
C103256,1.1,09-06-2026,0,11,0.135,No,Low Risk
C103257,1.2,16-06-2026,0,8,0.135,No,Low Risk
C103258,1,21-05-2026,0,10,0.135,No,Low Risk
C103259,1.3,20-05-2026,2,10,0.16,No,Medium Risk
C103260,1.2,04-06-2026,0,9,0.135,Yes,Low Risk
C103261,1.3,20-04-2026,0,9,0.135,No,Low Risk
C103262,1,05-06-2026,0,0,0.17,Yes,Low Risk
C103263,0.6,10-01-2026,0,6,0.16,No,Low Risk
C103264,0.7,24-05-2026,2,11,0.16,No,Medium Risk
C103265,0.9,21-06-2026,0,8,0.135,No,Low Risk
C103266,0.6,20-05-2026,1,10,0.135,Yes,Medium Risk
C103267,0.5,12-06-2026,0,15,0.135,No,Low Risk
C103268,1.2,12-06-2026,1,5,0.135,No,Medium Risk
C103269,0.5,04-06-2026,2,9,0.16,Yes,Medium Risk
C103270,0.7,24-05-2026,0,2,0.17,Yes,Low Risk
C103271,1,30-06-2026,1,8,0.135,No,Medium Risk
C103272,1.1,21-05-2026,1,11,0.135,No,Medium Risk
C103273,1.1,22-06-2026,1,3,0.17,No,Medium Risk
C103274,1.1,21-06-2026,0,8,0.135,No,Low Risk
C103275,0.9,07-06-2026,0,0,0.17,Yes,Low Risk
C103276,0.9,23-06-2026,3,9,0.16,No,Medium Risk
C103277,0.6,20-06-2026,1,14,0.135,Yes,Medium Risk
C103278,0.7,27-04-2026,1,8,0.135,No,Medium Risk
C103279,0.6,19-04-2026,0,12,0.135,Yes,Low Risk
C103280,1.1,15-06-2026,2,16,0.16,No,Medium Risk
C103281,0.6,18-04-2026,1,8,0.135,No,Medium Risk
C103282,0.8,27-06-2026,1,8,0.135,No,Medium Risk
C103283,1,15-06-2026,2,7,0.16,No,Medium Risk
C103284,1.2,30-06-2026,2,10,0.16,No,Medium Risk
C103285,0.8,18-05-2026,1,14,0.135,No,Medium Risk
C103286,0.9,21-06-2026,2,12,0.16,No,Medium Risk
C103287,0.8,10-06-2026,1,6,0.135,No,Medium Risk
C103288,0.9,27-05-2026,1,15,0.135,No,Medium Risk
C103289,0.8,15-05-2026,0,5,0.135,Yes,Low Risk
C103290,1.1,24-05-2026,0,11,0.135,No,Low Risk
C103291,1.1,27-06-2026,0,4,0.135,No,Low Risk
C103292,1,18-03-2026,2,5,0.185,No,Medium Risk
C103293,1,06-05-2026,1,9,0.135,Yes,Medium Risk
C103294,1.1,18-06-2026,0,8,0.135,No,Low Risk
C103295,1.1,18-06-2026,0,7,0.135,No,Low Risk
C103296,0.7,07-06-2026,0,18,0.135,No,Low Risk
C103297,0.6,30-06-2026,0,5,0.135,No,Low Risk
C103298,0.5,03-06-2026,1,18,0.135,No,Medium Risk
C103299,0.6,23-06-2026,3,13,0.16,No,Medium Risk
C103300,0.9,28-06-2026,0,2,0.17,No,Low Risk
C103301,1.3,02-06-2026,2,6,0.16,Yes,Medium Risk
C103302,0.6,21-06-2026,1,1,0.17,No,Medium Risk
C103303,0.9,12-03-2026,3,0,0.22,Yes,Medium Risk
C103304,0.8,06-06-2026,2,8,0.16,Yes,Medium Risk
C103305,1,21-05-2026,1,7,0.135,No,Medium Risk
C103306,0.6,18-06-2026,0,7,0.135,No,Low Risk
C103307,1.2,28-06-2026,2,4,0.16,Yes,Medium Risk
C103308,0.8,09-06-2026,1,6,0.135,No,Medium Risk
C103309,1.1,20-04-2026,0,13,0.135,No,Low Risk
C103310,0.8,23-05-2026,0,9,0.135,No,Low Risk
C103311,1.2,25-03-2026,0,8,0.16,No,Low Risk
C103312,0.9,22-06-2026,3,6,0.16,No,Medium Risk
C103313,0.8,25-03-2026,0,15,0.16,No,Low Risk
C103314,0.9,09-06-2026,2,15,0.16,No,Medium Risk
C103315,1.1,24-06-2026,1,7,0.135,No,Medium Risk
C103316,1.1,30-06-2026,0,9,0.135,No,Low Risk
C103317,1.2,24-06-2026,0,6,0.135,No,Low Risk
C103318,0.7,23-06-2026,1,4,0.135,Yes,Medium Risk
C103319,0.7,06-06-2026,0,10,0.135,No,Low Risk
C103320,0.7,14-04-2026,0,5,0.135,No,Low Risk
C103321,0.6,27-06-2026,4,6,0.16,Yes,Medium Risk
C103322,0.7,22-06-2026,1,2,0.17,No,Medium Risk
C103323,0.5,05-04-2026,2,9,0.16,No,Medium Risk
C103324,0.7,25-04-2026,1,12,0.135,No,Medium Risk
C103325,1.1,21-06-2026,2,10,0.16,No,Medium Risk
C103326,0.9,02-06-2026,3,13,0.16,Yes,Medium Risk
C103327,0.8,26-06-2026,1,13,0.135,No,Medium Risk
C103328,0.8,09-06-2026,0,8,0.135,No,Low Risk
C103329,1.1,15-05-2026,0,14,0.135,No,Low Risk
C103330,0.7,12-05-2026,1,9,0.135,No,Medium Risk
C103331,1.2,12-06-2026,0,14,0.135,No,Low Risk
C103332,0.7,16-05-2026,2,10,0.16,No,Medium Risk
C103333,1.2,21-06-2026,2,15,0.16,No,Medium Risk
C103334,1.1,21-06-2026,0,3,0.17,No,Low Risk
C103335,0.6,05-06-2026,1,14,0.135,No,Medium Risk
C103336,1.3,17-06-2026,1,8,0.135,No,Medium Risk
C103337,0.7,01-05-2026,0,14,0.135,No,Low Risk
C103338,0.8,27-05-2026,1,15,0.135,No,Medium Risk
C103339,1.1,30-05-2026,1,7,0.135,No,Medium Risk
C103340,0.7,08-06-2026,0,9,0.135,Yes,Low Risk
C103341,0.6,26-05-2026,1,9,0.135,No,Medium Risk
C103342,0.9,17-06-2026,0,9,0.135,No,Low Risk
C103343,0.7,15-06-2026,0,2,0.17,No,Low Risk
C103344,0.8,29-03-2026,0,7,0.16,No,Low Risk
C103345,1.3,27-05-2026,0,12,0.135,No,Low Risk
C103346,1,03-06-2026,1,12,0.135,No,Medium Risk
C103347,0.6,26-06-2026,2,9,0.16,No,Medium Risk
C103348,1,18-04-2026,1,10,0.135,No,Medium Risk
C103349,0.8,27-04-2026,0,0,0.17,No,Low Risk
C103350,1.1,15-06-2026,1,7,0.135,No,Medium Risk
C103351,0.6,25-06-2026,0,6,0.135,No,Low Risk
C103352,1.1,18-05-2026,0,11,0.135,No,Low Risk
C103353,0.8,12-05-2026,2,8,0.16,No,Medium Risk
C103354,1,26-05-2026,4,11,0.16,No,Medium Risk
C103355,1,21-06-2026,1,12,0.135,No,Medium Risk
C103356,1.3,27-04-2026,0,5,0.135,No,Low Risk
C103357,0.8,05-04-2026,1,10,0.135,No,Medium Risk
C103358,1,04-05-2026,0,9,0.135,No,Low Risk
C103359,1.3,21-06-2026,2,6,0.16,No,Medium Risk
C103360,1.2,13-06-2026,2,11,0.16,No,Medium Risk
C103361,0.9,16-06-2026,1,12,0.135,No,Medium Risk
C103362,0.8,28-06-2026,3,2,0.195,No,Medium Risk
C103363,1.3,15-06-2026,0,9,0.135,No,Low Risk
C103364,0.7,16-04-2026,1,15,0.135,Yes,Medium Risk
C103365,1.1,18-06-2026,2,9,0.16,Yes,Medium Risk
C103366,0.8,08-06-2026,1,3,0.17,No,Medium Risk
C103367,0.7,29-06-2026,0,14,0.135,No,Low Risk
C103368,0.6,15-06-2026,0,12,0.135,No,Low Risk
C103369,0.9,08-06-2026,0,5,0.135,No,Low Risk
C103370,0.6,23-06-2026,1,0,0.17,No,Medium Risk
C103371,0.4,08-04-2026,2,14,0.16,No,Medium Risk
C103372,0.8,31-03-2026,1,5,0.16,No,Medium Risk
C103373,1.2,08-05-2026,2,9,0.16,No,Medium Risk
C103374,1.2,19-05-2026,1,10,0.135,No,Medium Risk
C103375,1,28-04-2026,3,7,0.16,No,Medium Risk
C103376,0.7,16-04-2026,0,12,0.135,No,Low Risk
C103377,1,05-05-2026,3,6,0.16,No,Medium Risk
C103378,1.3,31-05-2026,0,7,0.135,No,Low Risk
C103379,0.8,11-03-2026,1,12,0.16,Yes,Medium Risk
C103380,0.7,29-06-2026,1,7,0.135,No,Medium Risk
C103381,0.7,13-04-2026,0,12,0.135,No,Low Risk
C103382,0.7,25-05-2026,1,9,0.135,No,Medium Risk
C103383,0.3,13-03-2026,1,1,0.195,Yes,Medium Risk
C103384,0.9,29-05-2026,2,2,0.195,Yes,Medium Risk
C103385,0.8,19-05-2026,0,4,0.135,No,Low Risk
C103386,0.6,08-06-2026,3,12,0.16,Yes,Medium Risk
C103387,1.2,02-06-2026,0,17,0.135,No,Low Risk
C103388,0.8,19-06-2026,0,7,0.135,No,Low Risk
C103389,0.7,28-06-2026,2,8,0.16,Yes,Medium Risk
C103390,0.4,14-06-2026,2,12,0.16,No,Medium Risk
C103391,1,01-06-2026,1,1,0.17,No,Medium Risk
C103392,1.1,29-04-2026,2,9,0.16,No,Medium Risk
C103393,0.7,29-03-2026,0,12,0.16,No,Low Risk
C103394,0.8,02-06-2026,2,7,0.16,No,Medium Risk
C103395,0.8,23-05-2026,0,7,0.135,No,Low Risk
C103396,1,24-06-2026,1,13,0.135,No,Medium Risk
C103397,0.9,08-06-2026,0,13,0.135,Yes,Low Risk
C103398,1.2,17-06-2026,0,7,0.135,No,Low Risk
C103399,1.3,05-06-2026,1,20,0.135,No,Medium Risk
C103400,0.7,16-06-2026,1,8,0.135,No,Medium Risk
C103401,1.1,25-06-2026,1,14,0.135,No,Medium Risk
C103402,0.9,15-06-2026,1,10,0.135,No,Medium Risk
C103403,1,22-04-2026,0,6,0.135,No,Low Risk
C103404,0.9,29-06-2026,1,7,0.135,No,Medium Risk
C103405,0.7,23-06-2026,0,8,0.135,No,Low Risk
C103406,0.9,29-06-2026,2,2,0.195,No,Medium Risk
C103407,0.7,17-06-2026,1,11,0.135,No,Medium Risk
C103408,0.8,01-06-2026,0,10,0.135,No,Low Risk
C103409,1.2,11-06-2026,2,10,0.16,No,Medium Risk
C103410,1,19-04-2026,2,2,0.195,Yes,Medium Risk
C103411,0.9,23-06-2026,1,5,0.135,No,Medium Risk
C103412,1.3,26-06-2026,0,16,0.135,No,Low Risk
C103413,1.3,11-06-2026,0,8,0.135,No,Low Risk
C103414,0.6,18-06-2026,0,4,0.135,No,Low Risk
C103415,0.7,21-06-2026,0,7,0.135,No,Low Risk
C103416,0.7,25-04-2026,1,3,0.17,No,Medium Risk
C103417,0.9,16-06-2026,0,12,0.135,No,Low Risk
C103418,0.5,24-04-2026,1,12,0.135,No,Medium Risk
C103419,0.8,28-06-2026,1,9,0.135,No,Medium Risk
C103420,0.9,22-06-2026,1,13,0.135,No,Medium Risk
C103421,1,27-06-2026,0,7,0.135,No,Low Risk
C103422,0.7,30-05-2026,1,7,0.135,No,Medium Risk
C103423,1.3,26-06-2026,0,6,0.135,No,Low Risk
C103424,0.9,19-05-2026,1,6,0.135,No,Medium Risk
C103425,0.9,04-05-2026,1,18,0.135,No,Medium Risk
C103426,0.9,18-05-2026,0,16,0.135,No,Low Risk
C103427,0.8,07-06-2026,2,12,0.16,Yes,Medium Risk
C103428,1.2,26-06-2026,0,9,0.135,No,Low Risk
C103429,0.8,02-06-2026,0,6,0.135,No,Low Risk
C103430,0.7,11-05-2026,1,7,0.135,No,Medium Risk
C103431,0.8,21-05-2026,0,7,0.135,No,Low Risk
C103432,0.9,21-06-2026,0,12,0.135,No,Low Risk
C103433,1.2,31-05-2026,1,7,0.135,No,Medium Risk
C103434,0.8,04-06-2026,1,4,0.135,No,Medium Risk
C103435,0.9,06-05-2026,0,11,0.135,No,Low Risk
C103436,0.7,14-06-2026,0,0,0.17,No,Low Risk
C103437,0.9,01-05-2026,0,9,0.135,No,Low Risk
C103438,0.8,24-06-2026,0,5,0.135,No,Low Risk
C103439,1.2,12-06-2026,0,16,0.135,Yes,Low Risk
C103440,0.8,14-06-2026,2,4,0.16,No,Medium Risk
C103441,1.1,20-06-2026,0,3,0.17,No,Low Risk
C103442,0.9,29-06-2026,0,7,0.135,No,Low Risk
C103443,0.8,19-06-2026,2,9,0.16,No,Medium Risk
C103444,1.1,19-06-2026,0,5,0.135,No,Low Risk
C103445,1.2,29-05-2026,0,9,0.135,No,Low Risk
C103446,0.8,21-04-2026,0,13,0.135,No,Low Risk
C103447,1,27-05-2026,1,13,0.135,No,Medium Risk
C103448,0.4,11-02-2026,2,7,0.185,No,Medium Risk
C103449,0.7,16-06-2026,0,8,0.135,No,Low Risk
C103450,1.1,09-06-2026,1,11,0.135,No,Medium Risk
C103451,0.7,13-03-2026,1,10,0.16,No,Medium Risk
C103452,1,09-06-2026,1,11,0.135,No,Medium Risk
C103453,0.8,30-06-2026,2,14,0.16,No,Medium Risk
C103454,0.9,30-04-2026,0,3,0.17,No,Low Risk
C103455,0.9,19-06-2026,4,2,0.195,No,Medium Risk
C103456,1,27-04-2026,0,7,0.135,No,Low Risk
C103457,0.9,19-06-2026,0,4,0.135,No,Low Risk
C103458,0.7,08-04-2026,1,6,0.135,No,Medium Risk
C103459,0.8,25-03-2026,1,13,0.16,No,Medium Risk
C103460,1.2,26-06-2026,1,17,0.135,Yes,Medium Risk
C103461,0.9,17-06-2026,1,10,0.135,Yes,Medium Risk
C103462,0.8,28-06-2026,1,16,0.135,No,Medium Risk
C103463,0.8,01-05-2026,1,7,0.135,No,Medium Risk
C103464,0.9,02-06-2026,1,2,0.17,Yes,Medium Risk
C103465,0.5,31-05-2026,6,14,0.16,No,Medium Risk
C103466,0.9,25-06-2026,2,5,0.16,No,Medium Risk
C103467,0.8,20-05-2026,0,8,0.135,Yes,Low Risk
C103468,1.2,27-06-2026,2,12,0.16,No,Medium Risk
C103469,0.6,29-04-2026,1,16,0.135,No,Medium Risk
C103470,0.9,04-06-2026,1,2,0.17,No,Medium Risk
C103471,1,21-05-2026,1,4,0.135,No,Medium Risk
C103472,1.1,16-05-2026,1,7,0.135,No,Medium Risk
C103473,0.6,24-03-2026,1,11,0.16,No,Medium Risk
C103474,0.9,25-02-2026,1,12,0.16,No,Medium Risk
C103475,1.2,24-05-2026,1,4,0.135,No,Medium Risk
C103476,1.1,31-03-2026,0,8,0.16,No,Low Risk
C103477,0.5,20-05-2026,2,12,0.16,No,Medium Risk
C103478,0.9,29-04-2026,1,11,0.135,No,Medium Risk
C103479,0.7,19-04-2026,0,7,0.135,No,Low Risk
C103480,0.9,09-06-2026,0,8,0.135,No,Low Risk
C103481,0.7,20-04-2026,0,8,0.135,No,Low Risk
C103482,0.9,30-06-2026,1,6,0.135,No,Medium Risk
C103483,0.7,22-06-2026,1,6,0.135,No,Medium Risk
C103484,0.9,24-06-2026,2,4,0.16,No,Medium Risk
C103485,1.2,12-06-2026,1,8,0.135,No,Medium Risk
C103486,0.7,14-06-2026,0,16,0.135,No,Low Risk
C103487,0.9,12-02-2026,1,6,0.16,No,Medium Risk
C103488,0.9,23-06-2026,0,7,0.135,Yes,Low Risk
C103489,0.7,24-06-2026,1,16,0.135,No,Medium Risk
C103490,0.6,15-04-2026,0,6,0.135,No,Low Risk
C103491,1.1,30-05-2026,0,8,0.135,No,Low Risk
C103492,0.9,23-04-2026,1,9,0.135,No,Medium Risk
C103493,0.7,18-06-2026,0,9,0.135,Yes,Low Risk
C103494,0.9,27-05-2026,1,5,0.135,No,Medium Risk
C103495,1.2,15-03-2026,0,13,0.16,No,Low Risk
C103496,1.2,08-05-2026,2,13,0.16,No,Medium Risk
C103497,1.1,07-06-2026,0,12,0.135,Yes,Low Risk
C103498,0.8,03-06-2026,0,13,0.135,Yes,Low Risk
C103499,1.2,29-06-2026,2,10,0.16,No,Medium Risk
C103500,0.8,30-05-2026,1,14,0.135,Yes,Medium Risk
C103501,0.7,02-05-2026,0,12,0.135,No,Low Risk
C103502,0.6,14-02-2026,1,5,0.16,No,Medium Risk
C103503,1,02-06-2026,0,7,0.135,No,Low Risk
C103504,1.2,16-05-2026,0,11,0.135,No,Low Risk
C103505,1.3,29-06-2026,2,14,0.16,No,Medium Risk
C103506,0.6,23-05-2026,1,13,0.135,No,Medium Risk
C103507,0.8,28-06-2026,0,6,0.135,No,Low Risk
C103508,0.7,11-05-2026,0,5,0.135,Yes,Low Risk
C103509,0.6,17-06-2026,1,9,0.135,No,Medium Risk
C103510,1.1,12-06-2026,1,13,0.135,No,Medium Risk
C103511,1.3,21-06-2026,1,0,0.17,Yes,Medium Risk
C103512,1,12-04-2026,0,14,0.135,No,Low Risk
C103513,0.8,04-06-2026,3,3,0.195,No,Medium Risk
C103514,0.8,07-05-2026,0,12,0.135,Yes,Low Risk
C103515,1.1,08-03-2026,1,11,0.16,No,Medium Risk
C103516,0.7,13-04-2026,0,17,0.135,No,Low Risk
C103517,1.4,30-06-2026,0,10,0.135,No,Low Risk
C103518,0.4,28-03-2026,0,9,0.16,No,Low Risk
C103519,0.8,16-06-2026,1,9,0.135,Yes,Medium Risk
C103520,1.3,14-06-2026,0,7,0.135,No,Low Risk
C103521,0.7,31-03-2026,0,17,0.16,No,Low Risk
C103522,0.9,07-06-2026,0,13,0.135,No,Low Risk
C103523,0.9,25-05-2026,1,10,0.135,No,Medium Risk
C103524,0.7,28-03-2026,1,7,0.16,No,Medium Risk
C103525,1,22-06-2026,1,9,0.135,No,Medium Risk
C103526,1.2,28-05-2026,1,10,0.135,Yes,Medium Risk
C103527,1.1,26-06-2026,0,5,0.135,No,Low Risk
C103528,0.9,29-05-2026,1,10,0.135,No,Medium Risk
C103529,0.5,09-06-2026,1,13,0.135,No,Medium Risk
C103530,0.9,03-06-2026,1,9,0.135,No,Medium Risk
C103531,0.7,09-06-2026,0,8,0.135,No,Low Risk
C103532,0.6,05-04-2026,0,0,0.17,No,Low Risk
C103533,1.1,28-06-2026,2,11,0.16,No,Medium Risk
C103534,1.2,23-06-2026,1,4,0.135,No,Medium Risk
C103535,0.7,15-06-2026,0,0,0.17,Yes,Low Risk
C103536,0.9,24-06-2026,0,7,0.135,No,Low Risk
