customer_id,age,gender,city,occupation,annual_income,customer_since,state,income band
C102218,43,Male,Chennai,Government Employee,532700,15-11-2022,Tamil Nadu,Lower-Middle
C102761,37,Male,Pune,Private Employee,532700,06-11-2024,Maharashtra,Lower-Middle
C103940,21,Male,Bengaluru,Private Employee,532700,26-02-2022,Karnataka,Lower-Middle
C104775,42,Female,Kolkata,IT Professional,532700,10-03-2024,West Bengal,Lower-Middle
C100198,47,Male,Bengaluru,Government Employee,532500,06-07-2019,Karnataka,Lower-Middle
C100988,36,Female,Chennai,IT Professional,532400,25-06-2023,Tamil Nadu,Lower-Middle
C101326,53,Male,Mumbai,Private Employee,532200,14-08-2019,Maharashtra,Lower-Middle
C103512,28,Male,Jaipur,Private Employee,532100,11-04-2022,Rajasthan,Lower-Middle
C103762,22,Female,Hyderabad,Government Employee,532100,03-09-2022,Telangana,Lower-Middle
C104961,43,Male,Kolkata,Government Employee,532100,05-03-2019,West Bengal,Lower-Middle
C101104,21,Male,Delhi,IT Professional,532000,21-04-2023,Delhi,Lower-Middle
C101272,34,Male,Hyderabad,Student,531900,28-01-2021,Telangana,Lower-Middle
C100529,41,Female,Mumbai,Private Employee,531700,20-10-2022,Maharashtra,Lower-Middle
C101968,37,Female,Ahmedabad,Private Employee,531700,10-12-2023,Gujarat,Lower-Middle
C103642,33,Female,Jaipur,Self Employed,531700,31-01-2024,Rajasthan,Lower-Middle
C104149,56,Male,Chennai,Private Employee,531700,19-10-2020,Tamil Nadu,Lower-Middle
C104942,38,Female,Delhi,Private Employee,531400,03-06-2020,Delhi,Lower-Middle
C100587,21,Male,Kolkata,Private Employee,531300,12-03-2022,West Bengal,Lower-Middle
C101110,37,Female,Delhi,Other,531300,15-01-2021,Delhi,Lower-Middle
C101569,36,Male,Jaipur,Self Employed,531300,26-08-2022,Rajasthan,Lower-Middle
C102457,48,Other,Mumbai,IT Professional,531300,20-04-2022,Maharashtra,Lower-Middle
C102738,34,Female,Pune,Private Employee,531300,17-10-2023,Maharashtra,Lower-Middle
C102481,40,Female,Delhi,IT Professional,531200,29-04-2023,Delhi,Lower-Middle
C103404,21,Female,Pune,Private Employee,531200,06-08-2025,Maharashtra,Lower-Middle
C101213,42,Female,Kochi,IT Professional,531100,26-11-2019,Kerala,Lower-Middle
C103697,41,Female,Chennai,Private Employee,531000,18-02-2025,Tamil Nadu,Lower-Middle
C104502,54,Female,Mumbai,Government Employee,530700,13-01-2019,Maharashtra,Lower-Middle
C104564,40,Male,Bengaluru,Private Employee,530600,22-12-2021,Karnataka,Lower-Middle
C104585,37,Male,Hyderabad,IT Professional,530400,24-04-2022,Telangana,Lower-Middle
C100105,33,Male,Mumbai,Student,530200,16-11-2024,Maharashtra,Lower-Middle
C102920,52,Male,Chennai,Other,530000,15-04-2019,Tamil Nadu,Lower-Middle
C104026,40,Male,Delhi,Private Employee,529900,24-07-2019,Delhi,Lower-Middle
C104147,44,Female,Mumbai,Government Employee,529900,07-05-2021,Maharashtra,Lower-Middle
C104280,39,Male,Bengaluru,Private Employee,529900,02-12-2021,Karnataka,Lower-Middle
C100191,26,Male,Kolkata,Self Employed,529700,21-10-2019,West Bengal,Lower-Middle
C103282,51,Female,Kolkata,Government Employee,529600,16-06-2020,West Bengal,Lower-Middle
C100523,34,Female,Delhi,Private Employee,529400,02-05-2022,Delhi,Lower-Middle
C101571,37,Male,Bengaluru,Self Employed,529400,09-11-2024,Karnataka,Lower-Middle
C103926,44,Male,Hyderabad,Government Employee,529400,26-06-2023,Telangana,Lower-Middle
C102831,30,Male,Jaipur,IT Professional,529300,16-10-2022,Rajasthan,Lower-Middle
C101825,27,Female,Hyderabad,Private Employee,529000,30-12-2024,Telangana,Lower-Middle
C103489,36,Female,Chennai,Government Employee,529000,12-07-2024,Tamil Nadu,Lower-Middle
C102099,34,Female,Mumbai,Private Employee,528800,26-08-2025,Maharashtra,Lower-Middle
C102377,21,Female,Bengaluru,Private Employee,528500,22-12-2025,Karnataka,Lower-Middle
C100098,31,Male,Kochi,Other,528300,20-07-2019,Kerala,Lower-Middle
C102504,41,Female,Hyderabad,Government Employee,528300,29-08-2022,Telangana,Lower-Middle
C100991,36,Male,Hyderabad,Government Employee,528200,20-04-2022,Telangana,Lower-Middle
C103072,37,Male,Delhi,Business Owner,528100,20-11-2023,Delhi,Lower-Middle
C100907,24,Male,Delhi,Private Employee,528000,15-09-2025,Delhi,Lower-Middle
C103534,39,Female,Mumbai,Private Employee,527900,03-06-2019,Maharashtra,Lower-Middle
C104452,53,Female,Hyderabad,Self Employed,527900,05-10-2025,Telangana,Lower-Middle
C104791,35,Female,Delhi,Private Employee,527800,18-03-2021,Delhi,Lower-Middle
C100713,57,Male,Bengaluru,Government Employee,527700,30-01-2021,Karnataka,Lower-Middle
C101511,44,Female,Jaipur,Self Employed,527700,05-03-2025,Rajasthan,Lower-Middle
C102548,36,Female,Kolkata,Private Employee,527600,10-12-2019,West Bengal,Lower-Middle
C102667,39,Female,Hyderabad,Private Employee,527600,11-12-2022,Telangana,Lower-Middle
C104299,43,Male,Hyderabad,Other,527600,01-10-2020,Telangana,Lower-Middle
C101099,43,Female,Bengaluru,Government Employee,527400,26-11-2019,Karnataka,Lower-Middle
C100563,41,Male,Jaipur,Self Employed,527300,19-05-2020,Rajasthan,Lower-Middle
C104390,43,Female,Bengaluru,Business Owner,527300,23-11-2024,Karnataka,Lower-Middle
C103315,48,Male,Bengaluru,Other,527200,11-06-2019,Karnataka,Lower-Middle
C103784,30,Male,Ahmedabad,Self Employed,527100,29-08-2024,Gujarat,Lower-Middle
C100281,30,Male,Delhi,Business Owner,526900,08-03-2021,Delhi,Lower-Middle
C100412,37,Male,Jaipur,Private Employee,526600,15-03-2025,Rajasthan,Lower-Middle
C100530,40,Male,Kolkata,Government Employee,526500,31-01-2024,West Bengal,Lower-Middle
C100596,54,Female,Chennai,Private Employee,526500,28-10-2021,Tamil Nadu,Lower-Middle
C104598,41,Male,Bengaluru,Private Employee,526100,16-04-2020,Karnataka,Lower-Middle
C104399,35,Male,Bengaluru,Government Employee,526000,24-07-2021,Karnataka,Lower-Middle
C100678,38,Male,Mumbai,Private Employee,525800,15-09-2020,Maharashtra,Lower-Middle
C101037,40,Male,Hyderabad,IT Professional,525700,28-11-2025,Telangana,Lower-Middle
C101822,40,Male,Ahmedabad,Government Employee,525700,30-03-2020,Gujarat,Lower-Middle
C100704,39,Female,Delhi,Private Employee,525600,19-02-2024,Delhi,Lower-Middle
C102819,47,Male,Pune,Business Owner,525400,21-01-2024,Maharashtra,Lower-Middle
C103709,28,Female,Mumbai,IT Professional,525300,11-10-2025,Maharashtra,Lower-Middle
C101376,43,Female,Chennai,Private Employee,525200,02-07-2021,Tamil Nadu,Lower-Middle
C101667,44,Female,Ahmedabad,Self Employed,525200,12-12-2022,Gujarat,Lower-Middle
C100133,39,Female,Ahmedabad,IT Professional,525100,17-05-2023,Gujarat,Lower-Middle
C100158,29,Male,Pune,Government Employee,524900,25-10-2020,Maharashtra,Lower-Middle
C100595,35,Male,Chennai,Private Employee,524800,08-01-2020,Tamil Nadu,Lower-Middle
C100405,32,Other,Chennai,Business Owner,524700,28-12-2021,Tamil Nadu,Lower-Middle
C104765,21,Male,Hyderabad,Private Employee,524700,30-09-2021,Telangana,Lower-Middle
C103136,28,Male,Mumbai,Government Employee,524500,02-12-2025,Maharashtra,Lower-Middle
C100973,29,Female,Hyderabad,IT Professional,524400,15-03-2025,Telangana,Lower-Middle
C102780,35,Female,Delhi,Student,523900,21-08-2023,Delhi,Lower-Middle
C103466,37,Female,Delhi,Private Employee,523900,29-06-2024,Delhi,Lower-Middle
C102606,38,Female,Chennai,Self Employed,523400,30-08-2025,Tamil Nadu,Lower-Middle
C102006,28,Male,Chennai,Other,523300,25-06-2022,Tamil Nadu,Lower-Middle
C103690,36,Male,Chennai,IT Professional,523300,01-12-2020,Tamil Nadu,Lower-Middle
C103888,47,Male,Delhi,Student,523200,26-03-2024,Delhi,Lower-Middle
C104014,38,Female,Mumbai,IT Professional,523200,13-05-2024,Maharashtra,Lower-Middle
C104120,46,Male,Pune,Private Employee,523000,05-08-2020,Maharashtra,Lower-Middle
C100945,45,Female,Jaipur,Business Owner,522900,31-05-2020,Rajasthan,Lower-Middle
C102844,37,Male,Kolkata,Private Employee,522600,03-07-2023,West Bengal,Lower-Middle
C100263,35,Male,Hyderabad,Student,522300,03-04-2024,Telangana,Lower-Middle
C104262,44,Female,Jaipur,IT Professional,522000,24-07-2020,Rajasthan,Lower-Middle
C102629,40,Male,Ahmedabad,IT Professional,521900,25-03-2024,Gujarat,Lower-Middle
C104059,55,Male,Jaipur,IT Professional,521900,21-12-2025,Rajasthan,Lower-Middle
C104021,42,Female,Bengaluru,IT Professional,521800,03-03-2023,Karnataka,Lower-Middle
C103177,28,Male,Delhi,Business Owner,521600,06-08-2022,Delhi,Lower-Middle
C104376,47,Male,Jaipur,Business Owner,521500,05-11-2025,Rajasthan,Lower-Middle
C103887,27,Female,Delhi,Private Employee,521400,11-10-2021,Delhi,Lower-Middle
C104780,33,Female,Mumbai,Government Employee,521400,07-08-2025,Maharashtra,Lower-Middle
C103395,44,Female,Bengaluru,Student,521200,22-09-2020,Karnataka,Lower-Middle
C101370,22,Male,Bengaluru,Other,521000,01-09-2021,Karnataka,Lower-Middle
C101573,42,Female,Bengaluru,IT Professional,521000,24-07-2021,Karnataka,Lower-Middle
C100396,27,Male,Delhi,IT Professional,520900,27-04-2022,Delhi,Lower-Middle
C104294,43,Male,Jaipur,Business Owner,520600,30-05-2023,Rajasthan,Lower-Middle
C103221,30,Male,Bengaluru,IT Professional,520500,21-09-2025,Karnataka,Lower-Middle
C101710,21,Female,Bengaluru,Student,520400,23-05-2025,Karnataka,Lower-Middle
C102469,26,Female,Pune,Business Owner,520300,27-09-2022,Maharashtra,Lower-Middle
C103610,32,Female,Delhi,Business Owner,520300,15-03-2023,Delhi,Lower-Middle
C103734,35,Female,Delhi,Self Employed,520300,22-02-2025,Delhi,Lower-Middle
C100753,23,Male,Mumbai,Business Owner,520200,05-03-2024,Maharashtra,Lower-Middle
C103865,32,Female,Delhi,Government Employee,520100,01-06-2025,Delhi,Lower-Middle
C100602,26,Female,Bengaluru,Self Employed,519900,10-02-2019,Karnataka,Lower-Middle
C100958,30,Male,Hyderabad,Private Employee,519700,05-04-2019,Telangana,Lower-Middle
C104953,44,Female,Chennai,Private Employee,519500,30-12-2021,Tamil Nadu,Lower-Middle
C101437,31,Female,Pune,Government Employee,519400,19-11-2025,Maharashtra,Lower-Middle
C100677,33,Male,Bengaluru,Other,519300,14-09-2025,Karnataka,Lower-Middle
C101476,39,Female,Mumbai,Government Employee,519300,27-10-2024,Maharashtra,Lower-Middle
C104877,32,Female,Mumbai,Self Employed,519300,09-05-2020,Maharashtra,Lower-Middle
C102217,24,Female,Delhi,Private Employee,519100,19-05-2022,Delhi,Lower-Middle
C102178,40,Male,Mumbai,Private Employee,518800,30-08-2024,Maharashtra,Lower-Middle
C103076,26,Male,Delhi,IT Professional,518700,18-10-2020,Delhi,Lower-Middle
C103514,52,Male,Bengaluru,Government Employee,518500,01-01-2023,Karnataka,Lower-Middle
C101271,54,Male,Bengaluru,Private Employee,518400,08-09-2019,Karnataka,Lower-Middle
C102832,41,Male,Bengaluru,Private Employee,518200,28-11-2023,Karnataka,Lower-Middle
C102986,22,Female,Hyderabad,Business Owner,518000,13-12-2022,Telangana,Lower-Middle
C103975,35,Female,Chennai,Self Employed,518000,01-08-2022,Tamil Nadu,Lower-Middle
C104062,31,Male,Bengaluru,IT Professional,517900,18-12-2020,Karnataka,Lower-Middle
C104417,31,Female,Mumbai,Private Employee,517900,17-02-2019,Maharashtra,Lower-Middle
C104657,38,Male,Bengaluru,Private Employee,517900,01-04-2019,Karnataka,Lower-Middle
C101362,36,Male,Jaipur,Private Employee,517800,19-06-2019,Rajasthan,Lower-Middle
C103981,49,Female,Jaipur,Business Owner,517700,25-11-2022,Rajasthan,Lower-Middle
C100821,35,Male,Kochi,Self Employed,517600,17-08-2019,Kerala,Lower-Middle
C101863,21,Other,Delhi,Business Owner,517600,12-09-2025,Delhi,Lower-Middle
C102910,24,Female,Jaipur,Business Owner,517500,07-12-2025,Rajasthan,Lower-Middle
C104879,31,Male,Bengaluru,Private Employee,517300,18-12-2020,Karnataka,Lower-Middle
C103475,40,Female,Ahmedabad,Private Employee,517200,01-06-2021,Gujarat,Lower-Middle
C101429,31,Male,Delhi,Private Employee,516800,26-08-2024,Delhi,Lower-Middle
C104111,45,Male,Bengaluru,IT Professional,516500,05-03-2022,Karnataka,Lower-Middle
C104696,34,Female,Chennai,IT Professional,516300,01-01-2023,Tamil Nadu,Lower-Middle
C102429,43,Other,Kochi,IT Professional,516200,09-03-2023,Kerala,Lower-Middle
C104490,32,Male,Pune,Private Employee,516200,05-12-2023,Maharashtra,Lower-Middle
C101564,30,Male,Mumbai,IT Professional,516000,16-01-2022,Maharashtra,Lower-Middle
C100464,46,Male,Hyderabad,Student,515500,06-11-2020,Telangana,Lower-Middle
C103474,55,Male,Bengaluru,Private Employee,515500,11-09-2020,Karnataka,Lower-Middle
C104039,45,Female,Hyderabad,Government Employee,515500,27-03-2021,Telangana,Lower-Middle
C100295,40,Female,Delhi,Government Employee,515400,16-11-2024,Delhi,Lower-Middle
C101388,21,Female,Bengaluru,Self Employed,515400,02-12-2024,Karnataka,Lower-Middle
C102342,25,Female,Bengaluru,Private Employee,515400,22-12-2025,Karnataka,Lower-Middle
C101550,26,Female,Bengaluru,Self Employed,515200,05-09-2022,Karnataka,Lower-Middle
C103696,28,Male,Mumbai,IT Professional,515100,14-07-2025,Maharashtra,Lower-Middle
C100926,28,Female,Jaipur,Private Employee,515000,28-07-2023,Rajasthan,Lower-Middle
C102609,37,Female,Ahmedabad,IT Professional,515000,16-09-2019,Gujarat,Lower-Middle
C103727,24,Male,Chennai,Business Owner,515000,01-05-2024,Tamil Nadu,Lower-Middle
C100601,33,Male,Hyderabad,IT Professional,514900,18-05-2021,Telangana,Lower-Middle
C101767,38,Female,Delhi,Self Employed,514900,07-01-2025,Delhi,Lower-Middle
C102369,25,Female,Mumbai,Self Employed,514900,01-12-2023,Maharashtra,Lower-Middle
C102556,22,Female,Pune,Business Owner,514900,17-08-2021,Maharashtra,Lower-Middle
C104897,35,Male,Mumbai,Other,514900,11-01-2023,Maharashtra,Lower-Middle
C104768,39,Male,Mumbai,IT Professional,514800,22-04-2024,Maharashtra,Lower-Middle
C100206,22,Male,Bengaluru,IT Professional,514700,15-03-2023,Karnataka,Lower-Middle
C104270,27,Female,Bengaluru,Business Owner,514700,06-08-2023,Karnataka,Lower-Middle
C103147,40,Male,Kolkata,Self Employed,514600,26-11-2020,West Bengal,Lower-Middle
C103750,39,Female,Bengaluru,Private Employee,514600,27-12-2019,Karnataka,Lower-Middle
C102348,27,Female,Chennai,Self Employed,514300,15-07-2023,Tamil Nadu,Lower-Middle
C103501,27,Female,Delhi,Business Owner,514300,27-01-2025,Delhi,Lower-Middle
C103770,37,Male,Mumbai,IT Professional,514300,16-02-2021,Maharashtra,Lower-Middle
C100581,44,Male,Pune,Self Employed,514200,04-06-2022,Maharashtra,Lower-Middle
C101331,40,Male,Delhi,Business Owner,514200,25-04-2025,Delhi,Lower-Middle
C101364,22,Other,Mumbai,IT Professional,514200,26-01-2023,Maharashtra,Lower-Middle
C102744,30,Male,Hyderabad,IT Professional,514100,20-05-2025,Telangana,Lower-Middle
C102170,28,Male,Bengaluru,Self Employed,513800,29-06-2020,Karnataka,Lower-Middle
C103236,49,Female,Chennai,Other,513700,18-06-2022,Tamil Nadu,Lower-Middle
C102362,36,Other,Mumbai,Student,513200,01-02-2023,Maharashtra,Lower-Middle
C100788,39,Female,Pune,Student,513000,01-01-2025,Maharashtra,Lower-Middle
C104113,26,Other,Kolkata,Private Employee,513000,19-06-2025,West Bengal,Lower-Middle
C100584,29,Male,Mumbai,Self Employed,512900,25-09-2024,Maharashtra,Lower-Middle
C102000,35,Female,Jaipur,Private Employee,512800,07-08-2023,Rajasthan,Lower-Middle
C100830,31,Male,Pune,Government Employee,512600,07-10-2020,Maharashtra,Lower-Middle
C102693,25,Male,Kolkata,Private Employee,512600,06-11-2025,West Bengal,Lower-Middle
C104535,21,Other,Ahmedabad,IT Professional,512400,15-07-2022,Gujarat,Lower-Middle
C101535,42,Female,Delhi,Other,512300,30-10-2023,Delhi,Lower-Middle
C102883,40,Male,Ahmedabad,Private Employee,512300,26-02-2023,Gujarat,Lower-Middle
C103023,21,Male,Delhi,Other,512200,26-01-2025,Delhi,Lower-Middle
C100058,46,Female,Delhi,Self Employed,511900,03-12-2020,Delhi,Lower-Middle
C100533,42,Male,Mumbai,Business Owner,511900,08-08-2023,Maharashtra,Lower-Middle
C103462,37,Male,Delhi,IT Professional,511900,08-03-2022,Delhi,Lower-Middle
C104815,55,Male,Mumbai,IT Professional,511900,28-09-2021,Maharashtra,Lower-Middle
C100111,28,Male,Chennai,Private Employee,511800,17-05-2020,Tamil Nadu,Lower-Middle
C100997,40,Female,Jaipur,IT Professional,511800,25-08-2022,Rajasthan,Lower-Middle
C104739,39,Male,Bengaluru,Private Employee,511800,26-09-2019,Karnataka,Lower-Middle
C101644,38,Female,Chennai,Private Employee,511700,20-03-2020,Tamil Nadu,Lower-Middle
C103756,30,Female,Mumbai,IT Professional,511700,21-07-2019,Maharashtra,Lower-Middle
C103377,26,Female,Mumbai,Private Employee,511600,13-08-2019,Maharashtra,Lower-Middle
C104758,33,Male,Jaipur,Private Employee,511600,09-06-2020,Rajasthan,Lower-Middle
C102034,54,Male,Hyderabad,Private Employee,511500,07-11-2019,Telangana,Lower-Middle
C104899,44,Female,Mumbai,Other,511500,24-04-2025,Maharashtra,Lower-Middle
C101045,47,Female,Delhi,Business Owner,511400,12-03-2025,Delhi,Lower-Middle
C103807,37,Female,Kochi,Private Employee,511400,02-05-2025,Kerala,Lower-Middle
C104568,33,Male,Pune,Business Owner,511200,29-10-2020,Maharashtra,Lower-Middle
C101425,29,Female,Kolkata,Business Owner,511000,29-03-2023,West Bengal,Lower-Middle
C103948,34,Male,Bengaluru,Private Employee,510800,02-03-2019,Karnataka,Lower-Middle
C100683,34,Female,Delhi,IT Professional,510500,20-11-2024,Delhi,Lower-Middle
C104122,49,Male,Pune,IT Professional,510500,08-08-2019,Maharashtra,Lower-Middle
C103288,35,Male,Chennai,Business Owner,510200,06-03-2023,Tamil Nadu,Lower-Middle
C101038,28,Male,Jaipur,IT Professional,510100,22-12-2021,Rajasthan,Lower-Middle
C103842,35,Female,Bengaluru,Business Owner,510100,25-06-2022,Karnataka,Lower-Middle
C101056,37,Male,Mumbai,IT Professional,509800,26-10-2022,Maharashtra,Lower-Middle
C101834,26,Male,Ahmedabad,Business Owner,509800,02-07-2024,Gujarat,Lower-Middle
C101808,26,Female,Hyderabad,Government Employee,509500,18-11-2020,Telangana,Lower-Middle
C100680,42,Female,Ahmedabad,Other,509400,31-07-2020,Gujarat,Lower-Middle
C103082,24,Male,Kochi,Private Employee,509400,04-03-2024,Kerala,Lower-Middle
C104150,46,Female,Mumbai,Government Employee,509300,24-10-2022,Maharashtra,Lower-Middle
C101390,36,Female,Chennai,Other,509200,11-05-2023,Tamil Nadu,Lower-Middle
C103283,41,Female,Pune,Government Employee,509100,13-10-2023,Maharashtra,Lower-Middle
C101696,38,Female,Delhi,Business Owner,508800,28-03-2025,Delhi,Lower-Middle
C102114,31,Female,Mumbai,Self Employed,508800,29-04-2025,Maharashtra,Lower-Middle
C103249,29,Male,Bengaluru,IT Professional,508800,26-03-2022,Karnataka,Lower-Middle
C104367,46,Female,Ahmedabad,Private Employee,508800,23-09-2022,Gujarat,Lower-Middle
C102398,50,Female,Chennai,IT Professional,508700,02-07-2019,Tamil Nadu,Lower-Middle
C104175,58,Male,Kochi,IT Professional,508700,09-02-2020,Kerala,Lower-Middle
C102350,39,Male,Kochi,IT Professional,508600,11-10-2021,Kerala,Lower-Middle
C100872,36,Female,Mumbai,Other,508500,06-04-2022,Maharashtra,Lower-Middle
C102552,43,Female,Kolkata,Business Owner,508500,02-09-2020,West Bengal,Lower-Middle
C102757,45,Male,Kochi,Private Employee,508400,17-11-2025,Kerala,Lower-Middle
C103374,33,Male,Bengaluru,Student,508400,01-04-2020,Karnataka,Lower-Middle
C100280,33,Female,Ahmedabad,Private Employee,508300,14-08-2019,Gujarat,Lower-Middle
C101060,43,Female,Hyderabad,Other,507900,10-02-2022,Telangana,Lower-Middle
C101939,33,Male,Bengaluru,Self Employed,507600,31-12-2025,Karnataka,Lower-Middle
C102745,43,Female,Hyderabad,Student,507600,06-09-2021,Telangana,Lower-Middle
C104658,39,Female,Mumbai,Student,507600,13-06-2020,Maharashtra,Lower-Middle
C104079,37,Male,Delhi,Private Employee,507200,03-12-2024,Delhi,Lower-Middle
C100671,26,Female,Chennai,Other,507100,07-06-2024,Tamil Nadu,Lower-Middle
C103875,36,Female,Ahmedabad,Private Employee,507100,20-08-2022,Gujarat,Lower-Middle
C104075,31,Female,Bengaluru,Student,507000,10-02-2025,Karnataka,Lower-Middle
C103349,32,Female,Hyderabad,Private Employee,506800,22-09-2025,Telangana,Lower-Middle
C104855,21,Female,Chennai,IT Professional,506800,17-02-2021,Tamil Nadu,Lower-Middle
