loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_status,loan_date
L402666,C101463,Personal,169374.99,10.5,Closed,22-10-2024
L402667,C103469,Auto,867429.37,10.43,Active,25-01-2024
L402668,C103425,Home,396854.99,14.68,Defaulted,19-04-2024
L402669,C103243,Auto,871908.66,7.81,Active,22-08-2023
L402670,C100342,Personal,710864.07,15.32,Active,07-05-2024
L402671,C103382,Auto,106510.97,11.66,Closed,09-01-2024
L402672,C101299,Personal,358611.88,10.26,Active,09-05-2024
L402673,C101921,Personal,270202.3,10.75,Rejected,24-03-2026
L402674,C104927,Personal,825376.32,7.82,Active,28-01-2026
L402675,C100951,Home,1210404.97,7.41,Active,29-06-2026
L402676,C103539,Home,213367.6,11.92,Rejected,27-11-2023
L402677,C104909,Business,1316980.84,8.63,Active,24-03-2025
L402678,C104261,Education,355180.41,11.46,Defaulted,27-01-2024
L402679,C101730,Business,368161.46,14.01,Closed,17-05-2026
L402680,C104115,Personal,632681.47,8.3,Active,05-06-2026
L402681,C100882,Home,400599.12,13.25,Closed,11-05-2023
L402682,C102720,Business,451749.55,13.77,Rejected,01-12-2023
L402683,C102501,Personal,1051807.34,11.82,Active,18-05-2026
L402684,C103612,Personal,1250736.04,11.9,Active,22-12-2023
L402685,C103360,Personal,924943.1,14.57,Closed,22-05-2026
L402686,C104919,Home,842465.05,14.73,Active,11-07-2024
L402687,C101419,Personal,965712.54,11.44,Rejected,10-04-2026
L402688,C103164,Education,177028.42,14.94,Active,13-07-2025
L402689,C101706,Home,1293939.92,11.64,Active,04-04-2025
L402690,C103975,Home,283284.79,9.86,Closed,23-04-2024
L402691,C104999,Home,431637.41,10.85,Closed,06-09-2023
L402692,C101750,Auto,287378.45,13.62,Closed,24-04-2026
L402693,C103153,Business,712957.15,13.01,Closed,14-06-2026
L402694,C101832,Personal,336613.08,15.18,Closed,07-06-2026
L402695,C103240,Education,1083597.37,12.27,Closed,24-01-2026
L402696,C103671,Education,479420.68,14.03,Closed,10-03-2024
L402697,C102974,Auto,571739.69,10.98,Active,09-11-2025
L402698,C101256,Personal,692788.58,9.21,Rejected,23-04-2024
L402699,C100814,Business,535488.51,11.76,Closed,20-05-2025
L402700,C102153,Home,308176.45,7.13,Active,13-10-2024
L402701,C101561,Home,304061.73,10.86,Closed,17-07-2023
L402702,C103002,Home,1242011.53,9.59,Defaulted,10-05-2023
L402703,C103074,Personal,293557.22,7.75,Rejected,12-01-2026
L402704,C102841,Home,492053.07,7.95,Closed,19-10-2024
L402705,C100594,Auto,498659.14,14.63,Defaulted,13-02-2024
L402706,C104843,Auto,610743.41,12.71,Active,30-04-2025
L402707,C101853,Personal,232577,9.61,Rejected,24-04-2024
L402708,C104806,Personal,288103.57,15.49,Active,22-12-2024
L402709,C102766,Personal,105397.69,9.78,Active,24-09-2025
L402710,C103271,Business,507300.63,13.95,Active,28-01-2024
L402711,C102070,Personal,913945.54,15.15,Rejected,10-08-2025
L402712,C100646,Personal,567841.54,9.08,Active,14-12-2024
L402713,C104259,Business,272689.49,7.27,Closed,30-03-2023
L402714,C104660,Personal,1059470.86,13.75,Active,27-04-2023
L402715,C104725,Business,219777.47,13.36,Closed,04-04-2026
L402716,C103519,Education,273360.12,10.2,Rejected,11-02-2023
L402717,C101135,Personal,206562.19,9.41,Closed,23-06-2023
L402718,C104415,Personal,554529.87,7.95,Active,25-04-2025
L402719,C100525,Home,1050074.85,12.02,Active,02-08-2025
L402720,C102373,Business,664521.31,11.68,Active,27-06-2026
L402721,C102952,Business,454630.25,13.67,Active,18-09-2025
L402722,C102747,Education,326868.57,14.81,Closed,19-12-2025
L402723,C104998,Auto,727815.09,14.49,Active,18-08-2025
L402724,C100323,Auto,307068.47,7.42,Closed,24-08-2023
L402725,C103822,Personal,495183.12,15.23,Rejected,27-03-2026
L402726,C100538,Education,470803.75,8.53,Active,19-07-2023
L402727,C104371,Auto,1414881.63,8.92,Active,15-06-2024
L402728,C103815,Personal,948072.27,9.76,Closed,15-03-2026
L402729,C102991,Home,479114.89,8.56,Active,27-11-2024
L402730,C101804,Personal,412996.19,13.14,Rejected,02-08-2024
L402731,C100793,Auto,152701.51,8.97,Active,05-06-2024
L402732,C100528,Education,205348.01,8.48,Rejected,18-08-2025
L402733,C100544,Personal,493277.67,8.46,Active,26-05-2023
L402734,C102931,Education,137469.24,12.79,Closed,04-02-2024
L402735,C100062,Auto,304171.47,8.38,Closed,08-03-2023
L402736,C103861,Auto,220820.97,13.17,Active,01-07-2023
L402737,C103862,Personal,1018079.82,15.12,Rejected,10-07-2025
L402738,C104234,Education,206278.77,8.75,Defaulted,23-02-2024
L402739,C102545,Personal,661459.72,14.64,Active,08-03-2026
L402740,C100664,Personal,255515.6,12.25,Closed,05-05-2024
L402741,C100981,Personal,421682.76,14.86,Active,02-07-2025
L402742,C104214,Personal,540616.83,14.19,Rejected,09-06-2024
L402743,C104036,Education,713488.6,11.12,Active,07-11-2023
L402744,C104124,Auto,742721.34,9.96,Active,17-11-2023
L402745,C104618,Home,428793.23,12.03,Active,16-12-2023
L402746,C104293,Personal,473128.24,10.11,Rejected,27-08-2025
L402747,C103056,Personal,259623.05,10.14,Active,30-04-2023
L402748,C102986,Business,134457.43,8.36,Closed,06-12-2023
L402749,C100409,Personal,359660.78,11.15,Closed,21-08-2025
L402750,C104102,Personal,845081.2,13.4,Closed,17-09-2024
L402751,C103941,Business,755945.88,13.51,Closed,12-03-2024
L402752,C104329,Auto,430667.79,12.29,Active,21-12-2024
L402753,C102693,Personal,562401.08,8.48,Closed,27-04-2024
L402754,C104556,Education,296987.23,7.18,Closed,23-04-2025
L402755,C103196,Business,448576.11,12.06,Active,17-11-2024
L402756,C103174,Education,134383.12,12.71,Active,26-10-2024
L402757,C104521,Auto,190554.64,7.91,Closed,07-08-2024
L402758,C103502,Personal,655185.83,7.04,Closed,29-03-2026
L402759,C100324,Personal,1743775.87,9.01,Active,15-01-2024
L402760,C102346,Business,542171.31,9.84,Active,16-03-2026
L402761,C100501,Auto,585236.62,14.88,Active,11-07-2025
L402762,C100693,Business,595397.91,12.24,Closed,03-04-2026
L402763,C103234,Home,51575.98,7.4,Rejected,02-01-2023
L402764,C101495,Personal,549650.12,9.75,Active,24-09-2024
L402765,C101098,Auto,867948.41,13.38,Active,05-04-2023
L402766,C103671,Auto,1339261.56,12.72,Active,18-04-2024
L402767,C102469,Auto,526144.47,10.25,Active,15-03-2024
L402768,C103759,Home,1252127.54,10.68,Closed,27-09-2023
L402769,C103807,Auto,2995642.69,11.11,Active,21-09-2023
L402770,C103244,Personal,182857.11,14.32,Active,25-10-2023
L402771,C104169,Home,353445.59,14.08,Active,04-02-2026
L402772,C101588,Auto,104904.61,7.88,Closed,14-05-2024
L402773,C101224,Business,654527.44,9.28,Closed,24-12-2023
L402774,C101845,Home,207593.92,9.71,Closed,11-02-2025
L402775,C102361,Auto,532921.81,12.96,Rejected,12-04-2025
L402776,C102728,Business,605312.64,10.47,Active,04-07-2025
L402777,C101580,Home,397899.29,14.73,Rejected,03-06-2026
L402778,C100326,Personal,814417.01,14.88,Closed,17-04-2026
L402779,C101530,Business,956193.82,9.34,Active,21-10-2024
L402780,C101957,Business,1576655.63,9.62,Closed,04-11-2025
L402781,C100950,Auto,385708.11,7.6,Active,07-11-2023
L402782,C104933,Personal,327035.56,11.71,Active,09-04-2026
L402783,C103326,Auto,586682.82,10.86,Closed,16-04-2024
L402784,C101411,Personal,276090.73,13.53,Active,01-02-2026
L402785,C100477,Auto,127946.46,10.19,Active,19-03-2024
L402786,C102748,Education,463649.55,14.62,Closed,05-01-2025
L402787,C100173,Education,259239.03,9.03,Closed,01-08-2023
L402788,C104676,Personal,336327.63,8.1,Closed,26-05-2023
L402789,C104201,Auto,754339.33,9.82,Closed,06-06-2024
L402790,C103860,Home,239908,12.32,Active,07-03-2024
L402791,C100207,Home,135122.97,11.56,Active,29-10-2023
L402792,C103922,Personal,430868.13,7.23,Closed,07-10-2025
L402793,C102101,Home,269458.91,13.38,Closed,10-04-2024
L402794,C100921,Auto,404039.59,9.41,Defaulted,25-06-2025
L402795,C103754,Personal,423272.73,14.99,Rejected,03-11-2025
L402796,C103950,Education,1204477.23,8.55,Closed,29-01-2026
L402797,C101155,Auto,1399301.13,9.38,Active,29-06-2025
L402798,C104261,Business,344616.41,10.31,Active,17-09-2023
L402799,C104838,Business,719338.6,10.9,Rejected,19-03-2026
L402800,C102219,Business,591285.08,9.07,Rejected,17-12-2025
L402801,C101571,Auto,1150698.07,12.82,Closed,10-05-2026
L402802,C102162,Personal,527800.36,15.47,Closed,27-05-2024
L402803,C104548,Home,478152.65,10.82,Closed,09-12-2025
L402804,C101354,Personal,951383.5,14.03,Rejected,22-10-2023
L402805,C102035,Education,616529.36,14.41,Active,25-05-2023
L402806,C104180,Personal,411951.05,9.29,Rejected,16-05-2026
L402807,C100896,Home,144282.12,7.09,Active,22-06-2025
L402808,C101575,Home,694758.63,7.42,Closed,25-06-2024
L402809,C102492,Personal,971461.03,9.8,Defaulted,15-11-2023
L402810,C102635,Personal,255705.32,11.34,Active,02-07-2023
L402811,C100792,Auto,1566243.54,13.12,Active,26-04-2024
L402812,C103398,Personal,600687.87,10.59,Rejected,19-12-2024
L402813,C100385,Business,1012632.02,14.56,Closed,08-05-2025
L402814,C100459,Personal,370645.75,8.43,Active,21-03-2023
L402815,C100237,Auto,479844.62,7.29,Active,07-04-2026
L402816,C101735,Business,273661.02,12.42,Rejected,24-11-2023
L402817,C101654,Personal,2219856.95,12.12,Active,01-06-2023
L402818,C104625,Personal,737868.87,12.8,Active,25-12-2025
L402819,C100420,Business,1667219.03,13.3,Active,05-12-2023
L402820,C101420,Auto,2104300.75,10.92,Active,05-07-2025
L402821,C104269,Personal,297960.97,14.48,Active,16-01-2024
L402822,C104234,Home,603170.23,9.72,Active,13-06-2024
L402823,C104021,Auto,1803505.84,10.61,Active,06-11-2025
L402824,C102813,Auto,592000.1,10.78,Closed,13-01-2026
L402825,C101599,Home,1003518.14,9.54,Defaulted,03-05-2025
L402826,C100912,Home,609915.95,12.18,Active,26-11-2025
L402827,C102312,Education,1388938.66,8.38,Closed,01-01-2026
L402828,C104524,Home,661820.88,11.32,Active,31-03-2024
L402829,C103444,Education,204095.35,8.09,Active,16-12-2023
L402830,C100642,Education,1421655.14,11.66,Active,10-12-2023
L402831,C102517,Personal,147500.75,11.15,Closed,30-09-2023
L402832,C103911,Business,712209.78,15.3,Active,15-03-2024
L402833,C104866,Business,673490.16,8.66,Closed,20-06-2024
L402834,C101418,Personal,104902.85,7.82,Active,26-03-2025
L402835,C103940,Personal,671482.39,13.88,Closed,20-06-2026
L402836,C104382,Home,204040.45,9.26,Active,21-04-2026
L402837,C100604,Business,116019.07,13.84,Rejected,09-12-2024
L402838,C103744,Personal,367583.14,8.63,Active,19-05-2024
L402839,C102948,Personal,977521.7,7.87,Active,10-01-2023
L402840,C104792,Personal,271595.34,8.41,Closed,25-07-2024
L402841,C103456,Home,397063.95,9.23,Defaulted,11-04-2026
L402842,C101603,Business,938352.14,8.94,Closed,05-07-2025
L402843,C102926,Personal,167577.92,13,Active,10-06-2025
L402844,C103191,Home,1858031.02,8.27,Closed,24-05-2025
L402845,C104354,Business,515052.67,7.36,Closed,29-04-2026
L402846,C100923,Business,293537.94,11.31,Defaulted,01-10-2025
L402847,C100974,Education,169738.68,8.46,Active,23-01-2023
L402848,C102796,Home,477725.78,8.19,Closed,08-02-2025
L402849,C102242,Auto,436223.98,14.76,Defaulted,30-09-2024
L402850,C100666,Business,747088.38,10.38,Closed,09-02-2026
L402851,C100311,Auto,510672.74,12.29,Closed,03-05-2026
L402852,C104720,Business,2281545.68,9.94,Active,12-11-2025
L402853,C103192,Personal,935495.41,9.14,Active,04-01-2024
L402854,C104018,Home,556159.9,7.6,Defaulted,27-06-2023
L402855,C101248,Personal,399120.45,14.86,Active,13-06-2026
L402856,C100812,Personal,407506.8,13.5,Active,21-03-2023
L402857,C103244,Auto,547431.97,10.55,Active,08-03-2026
L402858,C103304,Home,508118.75,14.11,Active,29-07-2024
L402859,C100672,Home,1344515.18,7.73,Active,26-04-2024
L402860,C103048,Personal,1636973.65,10.11,Active,27-06-2023
L402861,C103500,Home,1891556.45,12.89,Active,09-02-2024
L402862,C100904,Home,672810.73,13.38,Closed,06-03-2024
L402863,C102140,Personal,1160432.68,14.31,Active,12-10-2024
L402864,C103564,Personal,116946.05,10.59,Active,28-06-2026
L402865,C103265,Business,548241.38,11.04,Closed,22-01-2023
L402866,C100142,Personal,293320.72,13.22,Active,12-01-2024
L402867,C102082,Personal,597315.87,13.79,Defaulted,08-02-2023
L402868,C100653,Auto,191627.58,13.9,Active,29-01-2023
L402869,C103074,Home,380415.19,11.28,Active,09-04-2025
L402870,C101457,Auto,376939.25,9.57,Active,18-03-2024
L402871,C101111,Home,1032210.82,15.31,Rejected,04-06-2026
L402872,C101682,Home,119413.34,13.63,Rejected,07-12-2023
L402873,C104677,Business,693155.33,13.26,Closed,05-07-2023
L402874,C101065,Auto,750354.6,15.17,Rejected,09-07-2024
L402875,C100001,Personal,1261913.99,7.04,Rejected,05-12-2024
L402876,C100743,Home,248555.62,11.95,Defaulted,25-12-2025
L402877,C103824,Education,561858.32,9.49,Active,20-07-2025
L402878,C101365,Home,219558.58,8.6,Rejected,23-06-2025
L402879,C101535,Education,545857.57,13.5,Rejected,02-06-2026
L402880,C102673,Education,1483364.19,9.12,Closed,28-12-2024
L402881,C101817,Personal,815734.86,14.03,Closed,04-08-2024
L402882,C104329,Business,1179023.35,13.16,Rejected,08-05-2023
L402883,C104848,Personal,283162.36,10.18,Active,23-08-2024
L402884,C103456,Home,442902.03,11.64,Active,27-02-2023
L402885,C103312,Auto,277076.75,11.28,Closed,12-10-2025
L402886,C102621,Personal,290402.35,9.18,Closed,19-09-2024
L402887,C104485,Education,398436.78,12.86,Closed,06-10-2025
L402888,C102094,Business,602826.64,14.09,Defaulted,09-06-2023
L402889,C103047,Personal,757315.92,10.03,Closed,19-04-2023
L402890,C104188,Personal,435204.66,8.86,Closed,12-02-2023
L402891,C104319,Personal,855181.15,14.86,Active,20-03-2023
L402892,C103814,Personal,267650.58,13.29,Active,11-06-2024
L402893,C103687,Personal,2535038.39,8.18,Active,13-11-2024
L402894,C101427,Auto,772605.38,9.95,Closed,04-10-2025
L402895,C100644,Business,985061.31,15.02,Active,27-06-2024
L402896,C104046,Education,415547.69,10.62,Active,05-01-2024
L402897,C102532,Personal,1347259.54,9.29,Active,11-12-2023
L402898,C104905,Personal,747088.84,12.42,Active,12-02-2025
L402899,C101954,Education,309284.43,7.46,Active,01-07-2025
L402900,C101307,Home,431726.78,11.65,Closed,01-05-2023
L402901,C103624,Home,469638.46,8.72,Active,08-12-2025
L402902,C103352,Home,2035508.16,14.73,Active,07-09-2025
L402903,C102363,Business,396223.75,10.81,Closed,08-06-2025
L402904,C104990,Personal,388001.47,13.23,Active,13-05-2023
L402905,C100835,Personal,106957.15,11.21,Rejected,03-04-2026
L402906,C101814,Home,934847.79,15.47,Rejected,27-01-2023
L402907,C100308,Business,430879.88,8.65,Closed,01-03-2023
L402908,C100885,Personal,704659.3,11.2,Closed,19-06-2025
L402909,C101719,Business,1375090.29,8.82,Active,16-09-2023
L402910,C102157,Personal,317035.91,7.88,Active,04-05-2025
L402911,C103531,Personal,389909.52,14.59,Active,12-01-2025
L402912,C103151,Personal,1100378.25,10.67,Active,16-02-2025
L402913,C102890,Home,112140.34,12.3,Active,29-12-2023
L402914,C101057,Business,422390.42,11.9,Active,21-05-2025
L402915,C100965,Personal,651950.05,9.88,Active,18-06-2025
L402916,C101003,Education,837537.43,8.41,Active,24-10-2023
L402917,C103822,Personal,2455138.9,12.13,Closed,04-02-2026
L402918,C101972,Home,857183,12.99,Closed,01-07-2025
L402919,C101679,Personal,352052.01,12.88,Closed,13-11-2024
L402920,C104232,Personal,238757.59,11.61,Rejected,19-01-2025
L402921,C101857,Business,416013.99,9.69,Active,14-03-2024
L402922,C100017,Home,169699.39,15.04,Active,09-09-2025
L402923,C102716,Personal,2522100.24,10.17,Closed,20-04-2024
L402924,C101262,Home,632645.91,13.03,Closed,28-06-2026
L402925,C100383,Personal,2399041.38,7.83,Rejected,10-11-2023
L402926,C100280,Personal,370414.41,9.1,Active,15-09-2025
L402927,C104663,Home,422489.84,9.06,Closed,06-12-2024
L402928,C104603,Business,1548676.43,12.74,Closed,05-05-2025
L402929,C100324,Home,842183.9,13.82,Closed,30-09-2024
L402930,C102837,Auto,329714.01,15.42,Rejected,25-01-2026
L402931,C103113,Business,420113.21,11.92,Rejected,21-10-2024
L402932,C101750,Business,460848.07,10.08,Rejected,08-03-2026
L402933,C100694,Home,1211458.14,8.63,Closed,22-05-2025
L402934,C103572,Personal,82964.85,10.57,Defaulted,16-08-2025
L402935,C103237,Personal,459033.09,14.99,Rejected,15-07-2023
L402936,C103455,Auto,244580.56,10.18,Active,23-12-2023
L402937,C100243,Business,716194.11,14.87,Closed,15-02-2025
L402938,C102928,Auto,233266.51,7.81,Active,17-04-2025
L402939,C101796,Personal,314210.05,9.27,Active,08-10-2023
L402940,C101417,Personal,342548.53,14.02,Active,07-10-2024
L402941,C102248,Home,366758.96,9.47,Defaulted,11-02-2025
L402942,C102118,Home,319708.47,13.13,Active,28-12-2024
L402943,C104611,Personal,929190.92,10.26,Rejected,04-03-2025
L402944,C103894,Home,969174.5,7.44,Defaulted,06-03-2025
L402945,C104476,Education,2366871.85,7.58,Active,07-12-2023
L402946,C104950,Home,399395.67,13.63,Closed,23-06-2025
L402947,C101611,Home,436683.27,12.47,Rejected,11-12-2025
L402948,C101037,Personal,229316.73,11.5,Active,29-11-2024
L402949,C104922,Personal,353484.82,8.54,Active,28-07-2023
L402950,C104678,Business,545931.07,15.25,Active,06-12-2025
L402951,C103376,Education,457724.47,14.02,Active,24-01-2026
L402952,C102083,Personal,147233.7,11.3,Closed,12-12-2024
L402953,C103585,Home,602834.56,13.04,Closed,01-12-2025
L402954,C103406,Personal,135521.02,14.97,Closed,05-03-2024
L402955,C103680,Business,2813533.51,11.42,Rejected,05-07-2023
L402956,C100082,Personal,1128520.63,13.49,Active,20-02-2023
L402957,C100257,Business,259274.42,14.87,Active,15-01-2023
L402958,C102858,Business,259440.24,9.82,Defaulted,13-04-2023
L402959,C104302,Home,105024.29,13.31,Rejected,27-06-2023
L402960,C101822,Business,259827.99,11.5,Active,10-08-2024
L402961,C102274,Auto,618710.96,12.98,Closed,19-09-2025
L402962,C101424,Personal,370474.79,14.49,Active,26-08-2025
L402963,C100695,Home,967191.17,10.42,Rejected,25-07-2023
L402964,C102860,Home,657616.22,13.4,Defaulted,24-05-2023
L402965,C101478,Personal,677804.19,9.44,Active,31-10-2025
L402966,C103786,Personal,998955.41,12.51,Closed,18-05-2025
L402967,C101653,Personal,888476.79,9.73,Active,07-04-2024
L402968,C100588,Education,293868.21,13.78,Closed,16-06-2026
L402969,C104321,Auto,1706716.51,7.86,Closed,20-05-2026
L402970,C100602,Personal,1202269.43,11.02,Closed,10-04-2023
L402971,C102808,Education,1121315.65,13.13,Active,24-08-2023
L402972,C102603,Personal,912399.7,11.62,Rejected,23-07-2023
L402973,C102414,Personal,391560.29,11.31,Closed,13-12-2025
L402974,C100759,Auto,265522.12,10.37,Active,30-01-2024
L402975,C103723,Personal,328627.49,12.17,Active,19-03-2025
L402976,C100407,Personal,240199.8,8.08,Closed,15-11-2023
L402977,C104914,Auto,637160.25,7.26,Rejected,12-01-2023
L402978,C101549,Home,265088.16,9.55,Closed,15-09-2025
L402979,C104552,Auto,525167.33,7.68,Active,15-09-2024
L402980,C100411,Personal,2175581.08,13.61,Active,17-11-2023
L402981,C104997,Education,3013463.71,7.59,Active,14-03-2023
L402982,C100511,Personal,471889.68,12.45,Rejected,07-10-2025
L402983,C103987,Auto,280546.29,9.21,Closed,27-12-2023
L402984,C100354,Home,148825.51,15.1,Closed,13-11-2025
L402985,C101169,Auto,422124.61,7.07,Closed,31-08-2023
L402986,C100823,Auto,489612.63,12.17,Active,16-11-2025
L402987,C102037,Business,247662.59,15.32,Closed,22-05-2026
L402988,C101412,Auto,174610.91,15.04,Closed,26-02-2026
L402989,C102997,Business,823842.95,9.17,Active,01-03-2026
L402990,C104337,Home,276137.46,9.97,Active,30-03-2023
L402991,C101138,Home,172118.87,7.97,Closed,16-08-2025
L402992,C101704,Home,1748989.08,13.13,Rejected,28-01-2024
L402993,C101481,Education,1361258.8,10.49,Closed,03-02-2024
L402994,C102644,Personal,341230.41,14.25,Active,12-12-2024
L402995,C103392,Personal,163230.13,14.32,Rejected,27-11-2024
L402996,C102989,Auto,298458.26,8.42,Active,10-05-2024
L402997,C104669,Home,318017.56,9.66,Active,18-02-2026
L402998,C100955,Education,953662.32,12.81,Active,17-04-2025
L402999,C103762,Personal,1150347.25,10.4,Closed,14-09-2025
